uuid,issuer_rfc,receiver_rfc,issue_date,subtotal,iva,total,concepto_text,uso_cfdi,forma_pago,metodo_pago,status
INV-00239,HSP870614HKR,HRF810614GSR,2026-01-22,78453.00,12552.48,91005.48,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00227,HTG740921HTE,HRF810614GSR,2026-02-22,45083.00,7213.28,52296.28,Paquete integrado de adecuacion de planta zona norte,G03,03,PPD,vigente
INV-00027,HSE760921HFE,HRF810614GSR,2026-03-14,43305.00,6928.80,50233.80,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00364,HRJ850614GUR,HRF810614GSR,2026-01-14,61760.00,9881.60,71641.60,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00283,HSH790614HGR,HRF810614GSR,2026-04-13,75799.00,12127.84,87926.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00024,HRJ850614GUR,HRF810614GSR,2026-01-10,50157.00,8025.12,58182.12,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00349,HSE760921HFE,HRF810614GSR,2026-03-13,60984.00,9757.44,70741.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00258,HRR930614GYR,HRF810614GSR,2026-04-12,90622.00,14499.52,105121.52,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00046,HSK820307HIE,HRF810614GSR,2026-05-18,83929.00,13428.64,97357.64,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00068,HRM880307GWE,HRF810614GSR,2026-02-15,23887.00,3821.92,27708.92,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00081,HRT951228GZR,HRF810614GSR,2026-05-02,66151.00,10584.16,76735.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00111,HRI840307GUE,HRF810614GSR,2026-01-05,28518.00,4562.88,33080.88,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00218,HRJ850614GUR,HRF810614GSR,2026-01-13,79415.00,12706.40,92121.40,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00009,HTC700921HRE,HRF810614GSR,2026-06-10,79497.00,12719.52,92216.52,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00166,HRH831228GTR,HRF810614GSR,2026-05-05,34324.00,5491.84,39815.84,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00158,HRO900921GXE,HRF810614GSR,2026-03-10,85584.00,13693.44,99277.44,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00067,HTD711228HRR,HRF810614GSR,2026-01-19,22500.00,3600.00,26100.00,Soporte y licencias de tecnologia,G03,03,PPD,cancelado
INV-00096,HSH790614HGR,HRF810614GSR,2026-04-14,62929.00,10068.64,72997.64,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00232,HSM840921HJE,HRF810614GSR,2026-06-11,30475.00,4876.00,35351.00,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00302,HSR891228HLR,HRF810614GSR,2026-02-14,89752.00,14360.32,104112.32,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00119,HRO900921GXE,HRF810614GSR,2026-03-07,22369.00,3579.04,25948.04,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00196,HSJ811228HHR,HRF810614GSR,2026-05-03,36677.00,5868.32,42545.32,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00257,HSG780307HGE,HRF810614GSR,2026-04-05,83715.00,13394.40,97109.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00217,HRK860921GVE,HRF810614GSR,2026-01-24,94747.00,15159.52,109906.52,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00088,HSR891228HLR,HRF810614GSR,2026-02-09,56807.00,9089.12,65896.12,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00048,HSB731228HDR,HRF810614GSR,2026-02-09,89179.00,14268.64,103447.64,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00060,HSR891228HLR,HRF810614GSR,2026-02-12,67252.00,10760.32,78012.32,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00171,HRZ710614HCR,HRF810614GSR,2026-01-16,41192.00,6590.72,47782.72,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00042,HRV970614HAR,HRF810614GSR,2026-05-26,27620.00,4419.20,32039.20,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00012,HST910614HMR,HRF810614GSR,2026-03-02,74740.00,11958.40,86698.40,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00073,HSI800921HHE,HRF810614GSR,2026-04-23,70477.00,11276.32,81753.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00064,HSL830614HIR,HRF810614GSR,2026-05-31,45120.00,7219.20,52339.20,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00268,HSF771228HFR,HRF810614GSR,2026-03-21,23223.00,3715.68,26938.68,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00019,HSD750614HER,HRF810614GSR,2026-03-01,28361.00,4537.76,32898.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00321,HRU960307HAE,HRF810614GSR,2026-05-16,87743.00,14038.88,101781.88,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00174,HRF810614GSR,VCM720921ZJE,2026-02-10,57188.00,9150.08,66338.08,Servicios comerciales facturados a credito,G03,03,PPD,cancelado
INV-00122,HSY960921HPE,HRF810614GSR,2026-04-29,90092.00,14414.72,104506.72,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00214,HRV970614HAR,HRF810614GSR,2026-05-25,87325.00,13972.00,101297.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00055,HRU960307HAE,HRF810614GSR,2026-05-14,45439.00,7270.24,52709.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00270,HSN851228HJR,HRF810614GSR,2026-06-22,76474.00,12235.84,88709.84,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00317,HRN890614GWR,HRF810614GSR,2026-02-26,31111.00,4977.76,36088.76,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00219,HSM840921HJE,HRF810614GSR,2026-06-08,78042.00,12486.72,90528.72,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00289,HRI840307GUE,HRF810614GSR,2026-06-05,28518.00,4562.88,33080.88,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00248,HSU920921HNE,HRF810614GSR,2026-03-19,67959.00,10873.44,78832.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00233,HSM840921HJE,HRF810614GSR,2026-06-10,77694.00,12431.04,90125.04,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00075,HRK860921GVE,HRF810614GSR,2026-01-20,14294.00,2287.04,16581.04,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00157,HRV970614HAR,HRF810614GSR,2026-05-22,55619.00,8899.04,64518.04,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00155,HSE760921HFE,HRF810614GSR,2026-03-10,42649.00,6823.84,49472.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00070,HSO860307HKE,HRF810614GSR,2026-06-29,69135.00,11061.60,80196.60,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00079,HSX950614HOR,HRF810614GSR,2026-04-15,26371.00,4219.36,30590.36,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00005,HRF810614GSR,VCM720921ZJE,2026-02-11,57538.00,9206.08,66744.08,Servicios comerciales facturados a credito,G03,03,PPD,cancelado
INV-00138,HRM880307GWE,HRF810614GSR,2026-02-14,91539.00,14646.24,106185.24,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00358,HRG820921GTE,HRF810614GSR,2026-03-05,31903.00,5104.48,37007.48,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00115,HTA980307HQE,HRF810614GSR,2026-05-22,15319.00,2451.04,17770.04,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00365,HRW980921HBE,HRF810614GSR,2026-06-01,70503.00,11280.48,81783.48,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00022,HTA980307HQE,HRF810614GSR,2026-05-21,64223.00,10275.68,74498.68,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00303,HRG820921GTE,HRF810614GSR,2026-01-05,31903.00,5104.48,37007.48,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00152,HRS940921GZE,HRF810614GSR,2026-04-18,86103.00,13776.48,99879.48,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00298,HSC740307HEE,HRF810614GSR,2026-02-21,49943.00,7990.88,57933.88,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00363,HTC700921HRE,HRF810614GSR,2026-06-15,65826.00,10532.16,76358.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00211,HRY700307HCE,HRF810614GSR,2026-06-25,34077.00,5452.32,39529.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00366,HSZ971228HPR,HRF810614GSR,2026-05-09,87686.00,14029.76,101715.76,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00085,HRQ920307GYE,HRF810614GSR,2026-03-31,26620.00,4259.20,30879.20,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00045,HRI840307GUE,HRF810614GSR,2026-03-05,28518.00,4562.88,33080.88,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00120,HSZ971228HPR,HRF810614GSR,2026-05-11,23658.00,3785.28,27443.28,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00074,HRK860921GVE,HRF810614GSR,2026-01-27,31959.00,5113.44,37072.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00216,HSW940307HOE,HRF810614GSR,2026-04-04,94337.00,15093.92,109430.92,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00221,HSN851228HJR,HRF810614GSR,2026-06-21,25405.00,4064.80,29469.80,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00007,HSA720921HDE,HRF810614GSR,2026-01-25,80762.00,12921.92,93683.92,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00189,HSV931228HNR,HRF810614GSR,2026-03-29,12828.00,2052.48,14880.48,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00225,HSD750614HER,HRF810614GSR,2026-03-02,58686.00,9389.76,68075.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00206,HSN851228HJR,HRF810614GSR,2026-06-19,58937.00,9429.92,68366.92,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00341,HTA980307HQE,HRF810614GSR,2026-05-19,43240.00,6918.40,50158.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00180,HSK820307HIE,HRF810614GSR,2026-05-14,45709.00,7313.44,53022.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00149,HRY700307HCE,HRF810614GSR,2026-06-26,39442.00,6310.72,45752.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00061,HSW940307HOE,HRF810614GSR,2026-04-10,16633.00,2661.28,19294.28,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00028,HRH831228GTR,HRF810614GSR,2026-06-05,34324.00,5491.84,39815.84,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00131,HSQ880921HLE,HRF810614GSR,2026-01-30,91990.00,14718.40,106708.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00082,HSU920921HNE,HRF810614GSR,2026-03-16,75126.00,12020.16,87146.16,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00347,HRQ920307GYE,HRF810614GSR,2026-03-30,18606.00,2976.96,21582.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00118,HSS900307HME,HRF810614GSR,2026-02-20,52765.00,8442.40,61207.40,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00271,HRN890614GWR,HRF810614GSR,2026-02-27,80989.00,12958.24,93947.24,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00040,HSZ971228HPR,HRF810614GSR,2026-05-10,16797.00,2687.52,19484.52,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00197,HSS900307HME,HRF810614GSR,2026-02-19,24443.00,3910.88,28353.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00133,HRV970614HAR,HRF810614GSR,2026-05-23,58246.00,9319.36,67565.36,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00356,HRO900921GXE,HRF810614GSR,2026-03-09,25358.00,4057.28,29415.28,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00293,HRH831228GTR,HRF810614GSR,2026-02-05,34324.00,5491.84,39815.84,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00375,HSG780307HGE,HRF810614GSR,2026-04-02,84668.00,13546.88,98214.88,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00285,HST910614HMR,HRF810614GSR,2026-03-03,28503.00,4560.48,33063.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00105,HRM880307GWE,HRF810614GSR,2026-02-16,72785.00,11645.60,84430.60,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00050,HTD711228HRR,HRF810614GSR,2026-06-20,15325.00,2452.00,17777.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00183,HRY700307HCE,HRF810614GSR,2026-06-28,52750.00,8440.00,61190.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00103,HSY960921HPE,HRF810614GSR,2026-04-26,66476.00,10636.16,77112.16,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00301,HSQ880921HLE,HRF810614GSR,2026-02-02,52010.00,8321.60,60331.60,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00222,HRS940921GZE,HRF810614GSR,2026-04-19,92838.00,14854.08,107692.08,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00330,HRM880307GWE,HRF810614GSR,2026-02-17,86423.00,13827.68,100250.68,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00141,HRQ920307GYE,HRF810614GSR,2026-03-27,19994.00,3199.04,23193.04,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00146,HRV970614HAR,HRF810614GSR,2026-05-24,41118.00,6578.88,47696.88,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00090,HSC740307HEE,HRF810614GSR,2026-02-15,85802.00,13728.32,99530.32,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00215,HSA720921HDE,HRF810614GSR,2026-01-30,22835.00,3653.60,26488.60,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00014,HRJ850614GUR,HRF810614GSR,2026-01-09,28077.00,4492.32,32569.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00260,HRI840307GUE,HRF810614GSR,2026-05-05,28518.00,4562.88,33080.88,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00192,HTG740921HTE,HRF810614GSR,2026-02-24,46091.00,7374.56,53465.56,Paquete integrado de adecuacion de planta zona norte,G03,03,PPD,vigente
INV-00322,HSK820307HIE,HRF810614GSR,2026-05-20,61057.00,9769.12,70826.12,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00274,HRQ920307GYE,HRF810614GSR,2026-04-03,92215.00,14754.40,106969.40,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00112,HSV931228HNR,HRF810614GSR,2026-03-28,60414.00,9666.24,70080.24,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00252,HSE760921HFE,HRF810614GSR,2026-03-09,54420.00,8707.20,63127.20,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00231,HTA980307HQE,HRF810614GSR,2026-05-18,59853.00,9576.48,69429.48,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00307,HRZ710614HCR,HRF810614GSR,2026-01-15,85897.00,13743.52,99640.52,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00098,HSJ811228HHR,HRF810614GSR,2026-05-05,42584.00,6813.44,49397.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00273,HSA720921HDE,HRF810614GSR,2026-01-29,40912.00,6545.92,47457.92,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00236,HSP870614HKR,HRF810614GSR,2026-01-21,20291.00,3246.56,23537.56,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00087,HST910614HMR,HRF810614GSR,2026-03-06,31751.00,5080.16,36831.16,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00036,HSX950614HOR,HRF810614GSR,2026-04-17,60034.00,9605.44,69639.44,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00182,HTA980307HQE,HRF810614GSR,2026-05-24,90096.00,14415.36,104511.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00371,HSQ880921HLE,HRF810614GSR,2026-02-01,77334.00,12373.44,89707.44,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00173,HRH831228GTR,HRF810614GSR,2026-03-05,34324.00,5491.84,39815.84,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00339,HST910614HMR,HRF810614GSR,2026-03-04,47039.00,7526.24,54565.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00142,HRP911228GXR,HRF810614GSR,2026-03-21,51387.00,8221.92,59608.92,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00117,HSE760921HFE,HRF810614GSR,2026-03-12,40064.00,6410.24,46474.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00269,HSK820307HIE,HRF810614GSR,2026-05-19,73087.00,11693.92,84780.92,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00255,HSZ971228HPR,HRF810614GSR,2026-05-12,44377.00,7100.32,51477.32,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00037,HTK780921HVE,HRF810614GSR,2026-04-07,42500.00,6800.00,49300.00,Insumo de seguridad,G03,03,PPD,vigente
INV-00154,HRN890614GWR,HRF810614GSR,2026-02-28,58689.00,9390.24,68079.24,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00163,HSP870614HKR,HRF810614GSR,2026-01-17,17530.00,2804.80,20334.80,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00159,HSU920921HNE,HRF810614GSR,2026-03-18,24082.00,3853.12,27935.12,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00107,HSI800921HHE,HRF810614GSR,2026-04-27,74463.00,11914.08,86377.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00179,HSL830614HIR,HRF810614GSR,2026-05-30,40065.00,6410.40,46475.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00039,HSO860307HKE,HRF810614GSR,2026-01-11,58392.00,9342.72,67734.72,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00140,HSF771228HFR,HRF810614GSR,2026-03-24,64991.00,10398.56,75389.56,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00291,HSE760921HFE,HRF810614GSR,2026-03-15,18962.00,3033.92,21995.92,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00038,HSC740307HEE,HRF810614GSR,2026-02-20,78899.00,12623.84,91522.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00353,HRW980921HBE,HRF810614GSR,2026-06-07,59277.00,9484.32,68761.32,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00329,HRK860921GVE,HRF810614GSR,2026-01-25,17188.00,2750.08,19938.08,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00143,HSD750614HER,HRF810614GSR,2026-03-04,66533.00,10645.28,77178.28,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00238,HSN851228HJR,HRF810614GSR,2026-06-20,42766.00,6842.56,49608.56,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00247,HRP911228GXR,HRF810614GSR,2026-03-17,75904.00,12144.64,88048.64,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00150,HSL830614HIR,HRF810614GSR,2026-05-25,37981.00,6076.96,44057.96,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00359,HSQ880921HLE,HRF810614GSR,2026-01-28,60429.00,9668.64,70097.64,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00020,HRS940921GZE,HRF810614GSR,2026-04-22,23130.00,3700.80,26830.80,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00121,HRT951228GZR,HRF810614GSR,2026-05-05,15542.00,2486.72,18028.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00230,HTL791228HVR,HRF810614GSR,2026-04-08,60000.00,9600.00,69600.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00346,HRP911228GXR,HRF810614GSR,2026-03-20,48062.00,7689.92,55751.92,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00093,HRX991228HBR,HRF810614GSR,2026-06-14,13057.00,2089.12,15146.12,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00047,HSS900307HME,HRF810614GSR,2026-02-21,40805.00,6528.80,47333.80,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00292,HSG780307HGE,HRF810614GSR,2026-04-01,56822.00,9091.52,65913.52,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00018,HRF810614GSR,RNN710614EWR,2026-01-30,38000.00,6080.00,44080.00,Venta a credito de servicios operativos 1,G03,03,PPD,vigente
INV-00345,HSY960921HPE,HRF810614GSR,2026-04-28,34735.00,5557.60,40292.60,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00327,HTB990614HQR,HRF810614GSR,2026-06-02,83785.00,13405.60,97190.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00259,HSG780307HGE,HRF810614GSR,2026-04-04,59178.00,9468.48,68646.48,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00101,HSC740307HEE,HRF810614GSR,2026-02-19,25522.00,4083.52,29605.52,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00094,HRT951228GZR,HRF810614GSR,2026-05-03,70989.00,11358.24,82347.24,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00295,HSJ811228HHR,HRF810614GSR,2026-05-09,37926.00,6068.16,43994.16,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00129,HSY960921HPE,HRF810614GSR,2026-05-01,58312.00,9329.92,67641.92,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00276,HTD711228HRR,HRF810614GSR,2026-06-25,58161.00,9305.76,67466.76,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00054,HSS900307HME,HRF810614GSR,2026-02-22,62008.00,9921.28,71929.28,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00331,HSB731228HDR,HRF810614GSR,2026-02-06,62264.00,9962.24,72226.24,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00281,HRY700307HCE,HRF810614GSR,2026-06-27,80180.00,12828.80,93008.80,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00069,HSF771228HFR,HRF810614GSR,2026-03-20,89151.00,14264.16,103415.16,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00316,HRN890614GWR,HRF810614GSR,2026-02-22,27638.00,4422.08,32060.08,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00340,HSX950614HOR,HRF810614GSR,2026-04-19,78227.00,12516.32,90743.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00089,HTD711228HRR,HRF810614GSR,2026-06-26,34687.00,5549.92,40236.92,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00136,HSB731228HDR,HRF810614GSR,2026-02-10,32227.00,5156.32,37383.32,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00234,HSG780307HGE,HRF810614GSR,2026-04-06,59561.00,9529.76,69090.76,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00097,HSW940307HOE,HRF810614GSR,2026-04-06,20789.00,3326.24,24115.24,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00288,HRW980921HBE,HRF810614GSR,2026-06-02,63882.00,10221.12,74103.12,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00076,HTB990614HQR,HRF810614GSR,2026-06-01,74691.00,11950.56,86641.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00127,HSL830614HIR,HRF810614GSR,2026-05-26,89034.00,14245.44,103279.44,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00066,HRG820921GTE,HRF810614GSR,2026-05-05,31903.00,5104.48,37007.48,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00110,HSM840921HJE,HRF810614GSR,2026-06-07,87522.00,14003.52,101525.52,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00323,HTF730614HSR,HRF810614GSR,2026-02-19,72250.00,11560.00,83810.00,Gestion extraordinaria de rutas y embarques,G03,03,PPD,vigente
INV-00342,HRZ710614HCR,HRF810614GSR,2026-01-19,60125.00,9620.00,69745.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00034,HRX991228HBR,HRF810614GSR,2026-06-13,20833.00,3333.28,24166.28,Servicios de logistica y entrega,G03,03,PPD,vigente
