po_id,vendor_rfc,date,amount,requester,approver,description
PO-00016,YRZ771006CPJ,2026-04-04,16357.16,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Servicios de logistica y entrega
PO-00254,YSB790420CQJ,2026-04-30,97185.96,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Soporte y licencias de tecnologia
PO-00092,YRN951006CJJ,2026-05-17,107766.32,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Mantenimiento preventivo de instalaciones
PO-00150,YSB790420CQJ,2026-04-28,83342.52,Diego Luna 04 00001104,Elena Mora 05 00001104,Soporte y licencias de tecnologia
PO-00012,YRM940727CIW,2026-05-07,17284.00,Carla Soto 03 00001104,Diego Luna 04 00001104,Soporte y licencias de tecnologia
PO-00031,YRK920113CHW,2026-04-16,46999.72,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Servicios de logistica y entrega
PO-00109,YRV731006CNJ,2026-02-19,17466.12,Diego Luna 04 00001104,Elena Mora 05 00001104,Suministro de insumos de produccion
PO-00313,YRJ911006CHJ,2026-04-06,57031.40,Diego Luna 04 00001104,Elena Mora 05 00001104,Servicios de consultoria operativa
PO-00021,YQV770420CAJ,2026-04-19,105055.40,Elena Mora 05 00001104,Fabian Rios 06 00001104,Servicios de logistica y entrega
PO-00250,YRD850420CEJ,2026-01-28,35566.76,Diego Luna 04 00001104,Elena Mora 05 00001104,Mantenimiento preventivo de instalaciones
PO-00123,YRO960113CJW,2026-05-28,52861.20,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Servicios de consultoria operativa
PO-00098,YRF871006CFJ,2026-02-17,52616.44,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Servicios de logistica y entrega
PO-00251,YRG880113CFW,2026-02-28,79664.16,Carla Soto 03 00001104,Diego Luna 04 00001104,Suministro de insumos de produccion
PO-00163,YQQ720113BXW,2026-02-24,47986.88,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Servicios de logistica y entrega
PO-00014,YQR730420BYJ,2026-03-12,73532.40,Carla Soto 03 00001104,Diego Luna 04 00001104,Suministro de insumos de produccion
PO-00298,YQT751006BZJ,2026-03-28,92938.04,Carla Soto 03 00001104,Diego Luna 04 00001104,Mantenimiento preventivo de instalaciones
PO-00342,YRG880113CFW,2026-02-27,20964.68,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Suministro de insumos de produccion
PO-00248,YSG840727CSW,2026-06-24,83870.32,Carla Soto 03 00001104,Diego Luna 04 00001104,Soporte y licencias de tecnologia
PO-00182,YRD850420CEJ,2026-01-30,95905.32,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Mantenimiento preventivo de instalaciones
PO-00177,YSA780113CPW,2026-04-15,60489.36,Carla Soto 09 00001104,Diego Luna 10 00001104,Suministro de insumos de produccion
PO-00072,YSF830420CSJ,2026-06-11,82539.80,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Suministro de insumos de produccion
PO-00340,YQS740727BYW,2026-03-17,92776.80,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Soporte y licencias de tecnologia
PO-00337,YQJ950420BUJ,2026-04-05,30530.04,Diego Luna 04 00001104,Elena Mora 05 00001104,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00296,YSF830420CSJ,2026-06-14,24351.88,Carla Soto 09 00001104,Diego Luna 10 00001104,Suministro de insumos de produccion
PO-00226,YSA780113CPW,2026-04-16,43288.88,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Suministro de insumos de produccion
PO-00197,YQS740727BYW,2026-03-21,16978.92,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Soporte y licencias de tecnologia
PO-00165,YRW740113CNW,2026-03-07,87386.28,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Soporte y licencias de tecnologia
PO-00076,YQL971006BVJ,2026-04-05,33423.08,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Cuota mensual: servicios de logistica y entrega
PO-00297,YRH890420CGJ,2026-03-11,46360.56,Diego Luna 04 00001104,Elena Mora 05 00001104,Soporte y licencias de tecnologia
PO-00183,YSB790420CQJ,2026-05-02,44872.28,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Soporte y licencias de tecnologia
PO-00166,YQK960727BUW,2026-03-05,32252.64,Carla Soto 09 00001104,Diego Luna 10 00001104,Cuota mensual: servicios de consultoria operativa
PO-00088,YRT710420CMJ,2026-02-03,39194.08,Diego Luna 04 00001104,Elena Mora 05 00001104,Servicios de consultoria operativa
PO-00231,YRG880113CFW,2026-03-01,84098.84,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Suministro de insumos de produccion
PO-00100,YQV770420CAJ,2026-04-23,37370.56,Carla Soto 03 00001104,Diego Luna 04 00001104,Servicios de logistica y entrega
PO-00190,YQP711006BXJ,2026-02-14,49563.32,Carla Soto 03 00001104,Diego Luna 04 00001104,Servicios de consultoria operativa
PO-00348,YRK920113CHW,2026-04-13,23619.92,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Servicios de logistica y entrega
PO-00259,YSD811006CRJ,2026-05-18,25745.04,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Servicios de consultoria operativa
PO-00057,YRQ980727CKW,2026-06-16,21272.08,Carla Soto 09 00001104,Diego Luna 10 00001104,Suministro de insumos de produccion
PO-00013,YRS700113CLW,2026-01-17,100950.16,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Mantenimiento preventivo de instalaciones
PO-00121,YQM980113BVW,2026-01-13,16786.36,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Suministro de insumos de produccion
PO-00084,YRG880113CFW,2026-02-26,55886.48,Carla Soto 09 00001104,Diego Luna 10 00001104,Suministro de insumos de produccion
PO-00352,YRA820727CCW,2026-06-18,53757.88,Elena Mora 05 00001104,Fabian Rios 06 00001104,Servicios de logistica y entrega
PO-00137,YQZ810420CCJ,2026-06-04,95002.84,Carla Soto 03 00001104,Diego Luna 04 00001104,Servicios de consultoria operativa
PO-00335,YRZ771006CPJ,2026-04-06,45520.72,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Servicios de logistica y entrega
PO-00070,YRM940727CIW,2026-05-04,94514.48,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Soporte y licencias de tecnologia
PO-00199,YQW780727CAW,2026-05-01,65780.12,Carla Soto 03 00001104,Diego Luna 04 00001104,Suministro de insumos de produccion
PO-00114,YRQ980727CKW,2026-06-22,79357.92,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Suministro de insumos de produccion
PO-00125,YRE860727CEW,2026-02-04,69598.84,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Servicios de consultoria operativa
PO-00055,YRF871006CFJ,2026-02-18,24393.64,Carla Soto 09 00001104,Diego Luna 10 00001104,Servicios de logistica y entrega
PO-00071,YRB831006CDJ,2026-06-23,30139.12,Diego Luna 04 00001104,Elena Mora 05 00001104,Suministro de insumos de produccion
PO-00283,YQX791006CBJ,2026-05-15,60690.04,Elena Mora 05 00001104,Fabian Rios 06 00001104,Soporte y licencias de tecnologia
PO-00258,YRE860727CEW,2026-02-07,105470.68,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Servicios de consultoria operativa
PO-00148,YRB831006CDJ,2026-06-26,95764.96,Elena Mora 05 00001104,Fabian Rios 06 00001104,Suministro de insumos de produccion
PO-00089,YRT710420CMJ,2026-01-31,103857.12,Carla Soto 03 00001104,Diego Luna 04 00001104,Servicios de consultoria operativa
PO-00064,YRR991006CLJ,2026-01-11,71205.44,Elena Mora 05 00001104,Fabian Rios 06 00001104,Soporte y licencias de tecnologia
PO-00229,YRL930420CIJ,2026-04-24,33711.92,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Suministro de insumos de produccion
PO-00279,YRL930420CIJ,2026-04-23,27228.68,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Suministro de insumos de produccion
PO-00243,YQX791006CBJ,2026-05-14,54494.48,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Soporte y licencias de tecnologia
PO-00328,YRR991006CLJ,2026-01-09,76660.92,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Soporte y licencias de tecnologia
PO-00324,YRY760727COW,2026-03-24,35682.76,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Servicios de consultoria operativa
PO-00049,YQV770420CAJ,2026-04-21,70959.52,Carla Soto 09 00001104,Diego Luna 10 00001104,Servicios de logistica y entrega
PO-00073,YRB831006CDJ,2026-06-28,75206.28,Carla Soto 09 00001104,Diego Luna 10 00001104,Suministro de insumos de produccion
PO-00156,YRU720727CMW,2026-02-11,45634.40,Diego Luna 04 00001104,Elena Mora 05 00001104,Servicios de logistica y entrega
PO-00315,YRU720727CMW,2026-02-09,32209.72,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Servicios de logistica y entrega
PO-00232,YSD811006CRJ,2026-05-19,95057.36,Carla Soto 09 00001104,Diego Luna 10 00001104,Servicios de consultoria operativa
PO-00146,YQY800113CBW,2026-05-24,52619.92,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Mantenimiento preventivo de instalaciones
PO-00211,YSF830420CSJ,2026-06-15,62508.92,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Suministro de insumos de produccion
PO-00278,YQL971006BVJ,2026-01-05,33423.08,Carla Soto 03 00001104,Diego Luna 04 00001104,Cuota mensual: servicios de logistica y entrega
PO-00157,YQJ950420BUJ,2026-02-05,30530.04,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00322,YRM940727CIW,2026-05-09,49361.48,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Soporte y licencias de tecnologia
PO-00343,YQZ810420CCJ,2026-06-03,79946.04,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Servicios de consultoria operativa
PO-00043,YSA780113CPW,2026-04-20,52225.52,Diego Luna 04 00001104,Elena Mora 05 00001104,Suministro de insumos de produccion
PO-00048,YSG840727CSW,2026-06-26,38928.44,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Soporte y licencias de tecnologia
PO-00117,YRO960113CJW,2026-05-26,26341.28,Diego Luna 04 00001104,Elena Mora 05 00001104,Servicios de consultoria operativa
PO-00138,YSF830420CSJ,2026-06-09,40465.44,Diego Luna 04 00001104,Elena Mora 05 00001104,Suministro de insumos de produccion
PO-00061,YRN951006CJJ,2026-05-15,48551.80,Carla Soto 03 00001104,Diego Luna 04 00001104,Mantenimiento preventivo de instalaciones
PO-00255,YRD850420CEJ,2026-01-27,88755.08,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Mantenimiento preventivo de instalaciones
PO-00053,YRA820727CCW,2026-06-15,39225.40,Diego Luna 04 00001104,Elena Mora 05 00001104,Servicios de logistica y entrega
PO-00245,YQW780727CAW,2026-05-03,101796.96,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Suministro de insumos de produccion
PO-00067,YRX750420COJ,2026-03-14,83537.40,Carla Soto 03 00001104,Diego Luna 04 00001104,Mantenimiento preventivo de instalaciones
PO-00007,YSE820113CRW,2026-06-01,61389.52,Diego Luna 04 00001104,Elena Mora 05 00001104,Servicios de logistica y entrega
PO-00097,YRZ771006CPJ,2026-04-07,97406.36,Carla Soto 09 00001104,Diego Luna 10 00001104,Servicios de logistica y entrega
PO-00004,YRG880113CFW,2026-03-04,60477.76,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Suministro de insumos de produccion
PO-00144,YRK920113CHW,2026-04-14,15412.92,Diego Luna 04 00001104,Elena Mora 05 00001104,Servicios de logistica y entrega
PO-00129,YRJ911006CHJ,2026-04-05,86802.80,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Servicios de consultoria operativa
PO-00312,YSB790420CQJ,2026-04-27,43974.44,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Soporte y licencias de tecnologia
PO-00111,YRO960113CJW,2026-05-31,89134.40,Carla Soto 09 00001104,Diego Luna 10 00001104,Servicios de consultoria operativa
PO-00042,YQS740727BYW,2026-03-18,49637.56,Carla Soto 09 00001104,Diego Luna 10 00001104,Soporte y licencias de tecnologia
PO-00027,YQZ810420CCJ,2026-06-01,63497.24,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Servicios de consultoria operativa
PO-00330,YRP970420CKJ,2026-06-11,26492.08,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Servicios de logistica y entrega
PO-00326,YQV770420CAJ,2026-04-20,71112.64,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Servicios de logistica y entrega
PO-00205,YRJ911006CHJ,2026-04-03,88336.32,Carla Soto 03 00001104,Diego Luna 04 00001104,Servicios de consultoria operativa
PO-00134,YSE820113CRW,2026-05-29,43462.88,Carla Soto 03 00001104,Diego Luna 04 00001104,Servicios de logistica y entrega
PO-00329,YRM940727CIW,2026-05-03,74545.08,Elena Mora 05 00001104,Fabian Rios 06 00001104,Soporte y licencias de tecnologia
PO-00034,YRI900727CGW,2026-03-21,52828.72,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Mantenimiento preventivo de instalaciones
PO-00041,YQY800113CBW,2026-05-26,77824.40,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Mantenimiento preventivo de instalaciones
PO-00237,YRC840113CDW,2026-01-14,100082.48,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Soporte y licencias de tecnologia
PO-00360,YSH851006CTJ,2026-02-12,48073.88,Bruno Garcia 02 00001104,Bruno Garcia 02 00001104,Paquete integrado de adecuacion de planta zona norte
PO-00355,YRA820727CCW,2026-06-16,60836.20,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Servicios de logistica y entrega
PO-00056,YRQ980727CKW,2026-06-17,39865.72,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Suministro de insumos de produccion
PO-00208,YQK960727BUW,2026-05-05,32252.64,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Cuota mensual: servicios de consultoria operativa
PO-00285,YQT751006BZJ,2026-03-31,37857.76,Diego Luna 04 00001104,Elena Mora 05 00001104,Mantenimiento preventivo de instalaciones
PO-00334,YRK920113CHW,2026-04-12,67442.40,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Servicios de logistica y entrega
PO-00209,YRJ911006CHJ,2026-04-01,39873.84,Carla Soto 09 00001104,Diego Luna 10 00001104,Servicios de consultoria operativa
PO-00051,YRV731006CNJ,2026-02-22,49934.52,Elena Mora 05 00001104,Fabian Rios 06 00001104,Suministro de insumos de produccion
PO-00033,YQY800113CBW,2026-05-21,15331.72,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Mantenimiento preventivo de instalaciones
PO-00195,YQU760113BZW,2026-04-10,103620.48,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Servicios de consultoria operativa
PO-00141,YQY800113CBW,2026-05-22,96908.72,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Mantenimiento preventivo de instalaciones
PO-00069,YQQ720113BXW,2026-02-25,97859.92,Diego Luna 04 00001104,Elena Mora 05 00001104,Servicios de logistica y entrega
PO-00281,YSH851006CTJ,2026-02-13,48479.88,Bruno Garcia 02 00001104,Bruno Garcia 02 00001104,Paquete integrado de adecuacion de planta zona norte
PO-00103,YRG880113CFW,2026-03-03,42971.04,Diego Luna 04 00001104,Elena Mora 05 00001104,Suministro de insumos de produccion
PO-00356,YSG840727CSW,2026-06-21,30146.08,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Soporte y licencias de tecnologia
PO-00317,YQN990420BWJ,2026-01-25,77800.04,Elena Mora 05 00001104,Fabian Rios 06 00001104,Soporte y licencias de tecnologia
PO-00006,YQS740727BYW,2026-03-19,24133.80,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Soporte y licencias de tecnologia
PO-00074,YRO960113CJW,2026-05-27,40053.64,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Servicios de consultoria operativa
PO-00160,YQO700727BWW,2026-02-05,70891.08,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Mantenimiento preventivo de instalaciones
PO-00003,YRC840113CDW,2026-01-15,56823.76,Carla Soto 09 00001104,Diego Luna 10 00001104,Soporte y licencias de tecnologia
PO-00130,YRN951006CJJ,2026-05-16,103659.92,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Mantenimiento preventivo de instalaciones
PO-00319,YRD850420CEJ,2026-01-24,27051.20,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Mantenimiento preventivo de instalaciones
PO-00223,YRG880113CFW,2026-03-02,92989.08,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Suministro de insumos de produccion
PO-00075,YRA820727CCW,2026-06-17,23080.52,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Servicios de logistica y entrega
PO-00291,YQW780727CAW,2026-04-30,21611.96,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Suministro de insumos de produccion
PO-00171,YQT751006BZJ,2026-04-02,39815.84,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Mantenimiento preventivo de instalaciones
PO-00060,YRX750420COJ,2026-03-13,51796.32,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Mantenimiento preventivo de instalaciones
PO-00050,YRX750420COJ,2026-03-17,104556.60,Diego Luna 04 00001104,Elena Mora 05 00001104,Mantenimiento preventivo de instalaciones
PO-00257,YQO700727BWW,2026-02-06,91215.44,Carla Soto 03 00001104,Diego Luna 04 00001104,Mantenimiento preventivo de instalaciones
PO-00200,YQX791006CBJ,2026-05-11,94696.60,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Soporte y licencias de tecnologia
PO-00002,YQO700727BWW,2026-01-31,62261.84,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Mantenimiento preventivo de instalaciones
PO-00247,YQS740727BYW,2026-03-22,79320.80,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Soporte y licencias de tecnologia
PO-00233,YRC840113CDW,2026-01-17,90518.28,Carla Soto 03 00001104,Diego Luna 04 00001104,Soporte y licencias de tecnologia
PO-00026,YRH890420CGJ,2026-03-12,49062.20,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Soporte y licencias de tecnologia
PO-00093,YSH851006CTJ,2026-02-14,48999.56,Bruno Garcia 02 00001104,Bruno Garcia 02 00001104,Paquete integrado de adecuacion de planta zona norte
PO-00274,YQJ950420BUJ,2026-01-05,30530.04,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Cuota mensual: mantenimiento preventivo de instalaciones
PO-00038,YRN951006CJJ,2026-05-18,37091.00,Diego Luna 04 00001104,Elena Mora 05 00001104,Mantenimiento preventivo de instalaciones
PO-00040,YRJ911006CHJ,2026-03-31,71946.68,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Servicios de consultoria operativa
PO-00310,YQW780727CAW,2026-05-02,65180.40,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Suministro de insumos de produccion
PO-00221,YQL971006BVJ,2026-03-05,33423.08,Elena Mora 05 00001104,Fabian Rios 06 00001104,Cuota mensual: servicios de logistica y entrega
PO-00202,YRS700113CLW,2026-01-18,100965.24,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Mantenimiento preventivo de instalaciones
PO-00246,YQL971006BVJ,2026-06-05,33423.08,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Cuota mensual: servicios de logistica y entrega
PO-00085,YRQ980727CKW,2026-06-21,107068.00,Diego Luna 04 00001104,Elena Mora 05 00001104,Suministro de insumos de produccion
PO-00361,YRM940727CIW,2026-05-08,89792.12,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Soporte y licencias de tecnologia
PO-00037,YSG840727CSW,2026-06-25,76848.84,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Soporte y licencias de tecnologia
PO-00131,YQU760113BZW,2026-04-07,81232.48,Ana Ruiz 07 00001104,Bruno Garcia 08 00001104,Servicios de consultoria operativa
PO-00001,YRY760727COW,2026-03-30,63438.08,Carla Soto 09 00001104,Diego Luna 10 00001104,Servicios de consultoria operativa
PO-00210,YQK960727BUW,2026-04-05,32252.64,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Cuota mensual: servicios de consultoria operativa
PO-00220,YRS700113CLW,2026-01-21,89372.20,Carla Soto 09 00001104,Diego Luna 10 00001104,Mantenimiento preventivo de instalaciones
PO-00083,YRB831006CDJ,2026-06-24,92482.16,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Suministro de insumos de produccion
PO-00162,YRV731006CNJ,2026-02-21,99601.08,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Suministro de insumos de produccion
PO-00188,YSA780113CPW,2026-04-17,80731.36,Carla Soto 03 00001104,Diego Luna 04 00001104,Suministro de insumos de produccion
PO-00124,YQX791006CBJ,2026-05-16,67554.92,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Soporte y licencias de tecnologia
PO-00172,YRV731006CNJ,2026-02-25,69470.08,Fabian Rios 06 00001104,Ana Ruiz 07 00001104,Suministro de insumos de produccion
PO-00336,YRH890420CGJ,2026-03-15,28211.20,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Soporte y licencias de tecnologia
PO-00214,YQT751006BZJ,2026-04-01,77104.04,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Mantenimiento preventivo de instalaciones
PO-00107,YQP711006BXJ,2026-02-12,36939.04,Carla Soto 09 00001104,Diego Luna 10 00001104,Servicios de consultoria operativa
PO-00017,YRY760727COW,2026-03-25,25409.80,Diego Luna 04 00001104,Elena Mora 05 00001104,Servicios de consultoria operativa
PO-00273,YRC840113CDW,2026-01-18,84098.84,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Soporte y licencias de tecnologia
PO-00152,YQV770420CAJ,2026-04-24,56869.00,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Servicios de logistica y entrega
PO-00108,YRO960113CJW,2026-05-29,100250.68,Elena Mora 05 00001104,Fabian Rios 06 00001104,Servicios de consultoria operativa
PO-00035,YRY760727COW,2026-03-29,46880.24,Bruno Garcia 02 00001104,Carla Soto 03 00001104,Servicios de consultoria operativa
PO-00341,YRZ771006CPJ,2026-04-09,59285.28,Carla Soto 03 00001104,Diego Luna 04 00001104,Servicios de logistica y entrega
PO-00222,YQM980113BVW,2026-01-14,74119.36,Diego Luna 04 00001104,Elena Mora 05 00001104,Suministro de insumos de produccion
PO-00128,YQR730420BYJ,2026-03-07,40064.08,Bruno Garcia 08 00001104,Carla Soto 09 00001104,Suministro de insumos de produccion
PO-00193,YRS700113CLW,2026-01-23,84301.84,Carla Soto 03 00001104,Diego Luna 04 00001104,Mantenimiento preventivo de instalaciones
PO-00288,YRN951006CJJ,2026-05-19,23611.80,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Mantenimiento preventivo de instalaciones
PO-00320,YRE860727CEW,2026-02-06,80962.20,Ana Ruiz 01 00001104,Bruno Garcia 02 00001104,Servicios de consultoria operativa
PO-00300,YQQ720113BXW,2026-02-23,65617.72,Diego Luna 10 00001104,Ana Ruiz 01 00001104,Servicios de logistica y entrega
