uuid,issuer_rfc,receiver_rfc,issue_date,subtotal,iva,total,concepto_text,uso_cfdi,forma_pago,metodo_pago,status
INV-00098,DEI720913EUY,DDE720327EFY,2026-05-06,32386.00,5181.76,37567.76,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00259,DED970606ESL,DDE720327EFY,2026-03-10,48628.00,7780.48,56408.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00041,DDL791220EJL,DDE720327EFY,2026-02-16,93946.00,15031.36,108977.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00099,DER811220EZL,DDE720327EFY,2026-02-22,13727.00,2196.32,15923.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00211,DEQ800913EYY,DDE720327EFY,2026-02-09,22344.00,3575.04,25919.04,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00139,DED970606ESL,DDE720327EFY,2026-03-12,39840.00,6374.40,46214.40,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00013,DEX870606FCL,DDE720327EFY,2026-04-27,40127.00,6420.32,46547.32,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00205,DDP831220ELL,DDE720327EFY,2026-03-31,74561.00,11929.76,86490.76,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00011,DEY880913FCY,DDE720327EFY,2026-05-10,80245.00,12839.20,93084.20,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00109,DEO780327EXY,DDE720327EFY,2026-01-22,64677.00,10348.32,75025.32,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00187,DEH710606EUL,DDE720327EFY,2026-04-26,94157.00,15065.12,109222.12,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00228,DEE980913ESY,DDE720327EFY,2026-03-20,40210.00,6433.60,46643.60,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00045,DDV890606EOL,DDE720327EFY,2026-06-03,88982.00,14237.12,103219.12,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00253,DDW900913EOY,DDE720327EFY,2026-06-17,51344.00,8215.04,59559.04,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00130,DEB951220ERL,DDE720327EFY,2026-02-17,29357.00,4697.12,34054.12,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00009,DEF991220ETL,DDE720327EFY,2026-04-02,50606.00,8096.96,58702.96,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00196,DES820327EZY,DDE720327EFY,2026-03-05,50372.00,8059.52,58431.52,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00171,DDW900913EOY,DDE720327EFY,2026-06-16,41354.00,6616.64,47970.64,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00115,DEV851220FBL,DDE720327EFY,2026-04-10,47153.00,7544.48,54697.48,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00216,DEF991220ETL,DDE720327EFY,2026-04-04,59036.00,9445.76,68481.76,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00227,DEM760913EWY,DDE720327EFY,2026-06-22,63635.00,10181.60,73816.60,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00132,DDG740913EGY,DDE720327EFY,2026-04-05,33427.00,5348.32,38775.32,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00174,DFC920913FEY,DDE720327EFY,2026-06-21,39503.00,6320.48,45823.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00218,DEI720913EUY,DDE720327EFY,2026-05-05,84300.00,13488.00,97788.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00301,DDU880327ENY,DDE720327EFY,2026-05-26,50703.00,8112.48,58815.48,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00263,DEA940913EQY,DDE720327EFY,2026-02-07,62908.00,10065.28,72973.28,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00260,DEG700327ETY,DDE720327EFY,2026-04-15,31857.00,5097.12,36954.12,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00151,DDR850606EML,DDE720327EFY,2026-04-20,72545.00,11607.20,84152.20,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00136,DDY920327EPY,DDE720327EFY,2026-01-13,27587.00,4413.92,32000.92,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00235,DDK780913EIY,DDE720327EFY,2026-01-31,68203.00,10912.48,79115.48,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00265,DDX911220EPL,DDE720327EFY,2026-06-26,30345.00,4855.20,35200.20,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00365,DDP831220ELL,DDE720327EFY,2026-04-03,47624.00,7619.84,55243.84,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00012,DEB951220ERL,DDE720327EFY,2026-02-21,43590.00,6974.40,50564.40,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00008,DEH710606EUL,DDE720327EFY,2026-04-24,51568.00,8250.88,59818.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00018,DEX870606FCL,DDE720327EFY,2026-04-30,73575.00,11772.00,85347.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00324,DEB951220ERL,DDE720327EFY,2026-02-20,45618.00,7298.88,52916.88,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00328,DDE720327EFY,MZM920327CJY,2026-01-30,38000.00,6080.00,44080.00,Venta a credito de servicios operativos 1,G03,03,PPD,vigente
INV-00175,DDR850606EML,DDE720327EFY,2026-04-24,31106.00,4976.96,36082.96,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00368,DDO820913EKY,DDE720327EFY,2026-03-21,88072.00,14091.52,102163.52,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00020,DEO780327EXY,DDE720327EFY,2026-01-20,78962.00,12633.92,91595.92,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00329,DEW860327FBY,DDE720327EFY,2026-04-17,39876.00,6380.16,46256.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00193,DDS860913EMY,DDE720327EFY,2026-05-03,68736.00,10997.76,79733.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00290,DDT871220ENL,DDE720327EFY,2026-05-11,64914.00,10386.24,75300.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00172,DFA900327FDY,DDE720327EFY,2026-06-03,39983.00,6397.28,46380.28,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00119,DEG700327ETY,DDE720327EFY,2026-04-12,24864.00,3978.24,28842.24,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00178,DDZ930606EQL,DDE720327EFY,2026-01-24,52875.00,8460.00,61335.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00337,DDX911220EPL,DDE720327EFY,2026-06-23,30789.00,4926.24,35715.24,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00331,DDN810606EKL,DDE720327EFY,2026-03-06,51743.00,8278.88,60021.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00154,DEB951220ERL,DDE720327EFY,2026-02-16,29434.00,4709.44,34143.44,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00321,DEU840913FAY,DDE720327EFY,2026-03-29,35906.00,5744.96,41650.96,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00319,DDN810606EKL,DDE720327EFY,2026-03-12,37749.00,6039.84,43788.84,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00342,DEF991220ETL,DDE720327EFY,2026-04-05,41401.00,6624.16,48025.16,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00284,DEN771220EXL,DDE720327EFY,2026-06-29,66294.00,10607.04,76901.04,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00185,DEO780327EXY,DDE720327EFY,2026-01-17,63781.00,10204.96,73985.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00021,DEU840913FAY,DDE720327EFY,2026-03-27,66215.00,10594.40,76809.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00129,DEY880913FCY,DDE720327EFY,2026-05-08,25558.00,4089.28,29647.28,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00254,DEV851220FBL,DDE720327EFY,2026-04-05,52498.00,8399.68,60897.68,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00107,DEF991220ETL,DDE720327EFY,2026-04-01,76839.00,12294.24,89133.24,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00005,DDR850606EML,DDE720327EFY,2026-04-21,88384.00,14141.44,102525.44,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00167,DEB951220ERL,DDE720327EFY,2026-02-19,49928.00,7988.48,57916.48,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00065,DDY920327EPY,DDE720327EFY,2026-01-18,32076.00,5132.16,37208.16,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00207,DEA940913EQY,DDE720327EFY,2026-02-06,72688.00,11630.08,84318.08,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00138,DEA940913EQY,DDE720327EFY,2026-02-04,51181.00,8188.96,59369.96,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00036,DEE980913ESY,DDE720327EFY,2026-03-26,87309.00,13969.44,101278.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00291,DEO780327EXY,DDE720327EFY,2026-01-23,24130.00,3860.80,27990.80,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00075,DDO820913EKY,DDE720327EFY,2026-03-18,28568.00,4570.88,33138.88,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00317,DDF730606EGL,DDE720327EFY,2026-03-05,28183.00,4509.28,32692.28,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00275,DDM800327EJY,DDE720327EFY,2026-02-22,49882.00,7981.12,57863.12,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00082,DDX911220EPL,DDE720327EFY,2026-06-29,43591.00,6974.56,50565.56,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00229,DER811220EZL,DDE720327EFY,2026-02-21,78133.00,12501.28,90634.28,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00017,DFA900327FDY,DDE720327EFY,2026-05-31,70579.00,11292.64,81871.64,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00271,DED970606ESL,DDE720327EFY,2026-03-14,53122.00,8499.52,61621.52,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00042,DDL791220EJL,DDE720327EFY,2026-02-18,93604.00,14976.64,108580.64,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00192,DDU880327ENY,DDE720327EFY,2026-05-22,85162.00,13625.92,98787.92,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00124,DEK740327EVY,DDE720327EFY,2026-05-30,63892.00,10222.72,74114.72,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00022,DDZ930606EQL,DDE720327EFY,2026-01-27,90526.00,14484.16,105010.16,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00040,DER811220EZL,DDE720327EFY,2026-02-23,57689.00,9230.24,66919.24,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00030,DFA900327FDY,DDE720327EFY,2026-05-30,30381.00,4860.96,35241.96,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00204,DDM800327EJY,DDE720327EFY,2026-02-24,14910.00,2385.60,17295.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00367,DET830606FAL,DDE720327EFY,2026-03-19,90972.00,14555.52,105527.52,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00080,DDH751220EHL,DDE720327EFY,2026-03-05,31627.00,5060.32,36687.32,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00370,DDO820913EKY,DDE720327EFY,2026-03-22,53973.00,8635.68,62608.68,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00256,DFC920913FEY,DDE720327EFY,2026-01-19,22500.00,3600.00,26100.00,Soporte y licencias de tecnologia,G03,03,PPD,cancelado
INV-00373,DEF991220ETL,DDE720327EFY,2026-04-06,58935.00,9429.60,68364.60,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00038,DEY880913FCY,DDE720327EFY,2026-05-12,88150.00,14104.00,102254.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00226,DDN810606EKL,DDE720327EFY,2026-03-10,44276.00,7084.16,51360.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00289,DDE720327EFY,QOL930606WWL,2026-02-12,55474.00,8875.84,64349.84,Proyecto de expansion comercial facturado a credito,G03,03,PPD,cancelado
INV-00033,DEG700327ETY,DDE720327EFY,2026-04-17,50600.00,8096.00,58696.00,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00094,DEJ731220EVL,DDE720327EFY,2026-05-17,49825.00,7972.00,57797.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00173,DDS860913EMY,DDE720327EFY,2026-04-30,20307.00,3249.12,23556.12,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00330,DDW900913EOY,DDE720327EFY,2026-06-12,74564.00,11930.24,86494.24,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00019,DEC960327ERY,DDE720327EFY,2026-03-03,84948.00,13591.68,98539.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00127,DES820327EZY,DDE720327EFY,2026-03-08,78646.00,12583.36,91229.36,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00162,DEO780327EXY,DDE720327EFY,2026-01-18,80380.00,12860.80,93240.80,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00258,DDM800327EJY,DDE720327EFY,2026-02-23,30215.00,4834.40,35049.40,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00039,DEJ731220EVL,DDE720327EFY,2026-05-15,57107.00,9137.12,66244.12,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00238,DET830606FAL,DDE720327EFY,2026-03-18,21111.00,3377.76,24488.76,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00198,DEV851220FBL,DDE720327EFY,2026-04-06,13696.00,2191.36,15887.36,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00143,DFB910606FEL,DDE720327EFY,2026-06-14,17409.00,2785.44,20194.44,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00095,DDN810606EKL,DDE720327EFY,2026-03-08,71639.00,11462.24,83101.24,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00347,DED970606ESL,DDE720327EFY,2026-03-13,31424.00,5027.84,36451.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00181,DDF730606EGL,DDE720327EFY,2026-04-05,28183.00,4509.28,32692.28,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00189,DDL791220EJL,DDE720327EFY,2026-02-11,52340.00,8374.40,60714.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00183,DDI760327EHY,DDE720327EFY,2026-01-09,40516.00,6482.56,46998.56,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00320,DEI720913EUY,DDE720327EFY,2026-05-03,89018.00,14242.88,103260.88,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00152,DDP831220ELL,DDE720327EFY,2026-03-30,50274.00,8043.84,58317.84,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00202,DDI760327EHY,DDE720327EFY,2026-01-13,57130.00,9140.80,66270.80,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00358,DEL750606EWL,DDE720327EFY,2026-06-05,68924.00,11027.84,79951.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00165,DDT871220ENL,DDE720327EFY,2026-05-15,74421.00,11907.36,86328.36,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00128,DFB910606FEL,DDE720327EFY,2026-06-10,77073.00,12331.68,89404.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00233,DDE720327EFY,QOL930606WWL,2026-02-10,54774.00,8763.84,63537.84,Proyecto de expansion comercial facturado a credito,G03,03,PPD,cancelado
INV-00003,DEC960327ERY,DDE720327EFY,2026-03-01,20047.00,3207.52,23254.52,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00004,DEY880913FCY,DDE720327EFY,2026-05-07,15613.00,2498.08,18111.08,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00213,DDQ840327ELY,DDE720327EFY,2026-04-09,72011.00,11521.76,83532.76,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00344,DEQ800913EYY,DDE720327EFY,2026-02-08,29891.00,4782.56,34673.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00248,DDW900913EOY,DDE720327EFY,2026-06-15,55959.00,8953.44,64912.44,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00015,DEL750606EWL,DDE720327EFY,2026-06-10,59594.00,9535.04,69129.04,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00243,DEA940913EQY,DDE720327EFY,2026-02-08,13628.00,2180.48,15808.48,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00026,DDP831220ELL,DDE720327EFY,2026-04-02,73620.00,11779.20,85399.20,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00108,DEJ731220EVL,DDE720327EFY,2026-05-20,13190.00,2110.40,15300.40,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00279,DDI760327EHY,DDE720327EFY,2026-01-15,87211.00,13953.76,101164.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00133,DDO820913EKY,DDE720327EFY,2026-03-19,60432.00,9669.12,70101.12,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00311,DEM760913EWY,DDE720327EFY,2026-06-17,12200.00,1952.00,14152.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00251,DDR850606EML,DDE720327EFY,2026-04-23,25612.00,4097.92,29709.92,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00326,DFB910606FEL,DDE720327EFY,2026-06-13,34897.00,5583.52,40480.52,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00215,DEP790606EYL,DDE720327EFY,2026-01-30,44075.00,7052.00,51127.00,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00123,DFA900327FDY,DDE720327EFY,2026-06-01,40410.00,6465.60,46875.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00043,DDY920327EPY,DDE720327EFY,2026-01-14,34806.00,5568.96,40374.96,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00241,DEQ800913EYY,DDE720327EFY,2026-02-12,24113.00,3858.08,27971.08,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00164,DER811220EZL,DDE720327EFY,2026-02-19,72826.00,11652.16,84478.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00303,DEX870606FCL,DDE720327EFY,2026-05-01,27910.00,4465.60,32375.60,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00112,DDT871220ENL,DDE720327EFY,2026-05-10,75491.00,12078.56,87569.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00073,DEU840913FAY,DDE720327EFY,2026-03-24,29156.00,4664.96,33820.96,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00049,DDZ930606EQL,DDE720327EFY,2026-01-29,41997.00,6719.52,48716.52,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00323,DEM760913EWY,DDE720327EFY,2026-06-20,20417.00,3266.72,23683.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00292,DDS860913EMY,DDE720327EFY,2026-05-04,47156.00,7544.96,54700.96,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00357,DDK780913EIY,DDE720327EFY,2026-02-07,74503.00,11920.48,86423.48,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00078,DDX911220EPL,DDE720327EFY,2026-06-24,45792.00,7326.72,53118.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00056,DDS860913EMY,DDE720327EFY,2026-05-01,45722.00,7315.52,53037.52,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00225,DEI720913EUY,DDE720327EFY,2026-05-09,47276.00,7564.16,54840.16,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00002,DDX911220EPL,DDE720327EFY,2026-06-27,70395.00,11263.20,81658.20,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00191,DEW860327FBY,DDE720327EFY,2026-04-20,39675.00,6348.00,46023.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00163,DDP831220ELL,DDE720327EFY,2026-03-27,80327.00,12852.32,93179.32,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00153,DDI760327EHY,DDE720327EFY,2026-01-16,82563.00,13210.08,95773.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00356,DEQ800913EYY,DDE720327EFY,2026-02-14,59211.00,9473.76,68684.76,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00070,DDF730606EGL,DDE720327EFY,2026-02-05,28183.00,4509.28,32692.28,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00246,DDZ930606EQL,DDE720327EFY,2026-01-28,45825.00,7332.00,53157.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00309,DDU880327ENY,DDE720327EFY,2026-05-27,35865.00,5738.40,41603.40,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00305,DDI760327EHY,DDE720327EFY,2026-01-14,76622.00,12259.52,88881.52,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00298,DEH710606EUL,DDE720327EFY,2026-04-28,18543.00,2966.88,21509.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00250,DDX911220EPL,DDE720327EFY,2026-06-25,33115.00,5298.40,38413.40,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00016,DDF730606EGL,DDE720327EFY,2026-05-05,28183.00,4509.28,32692.28,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00010,DEQ800913EYY,DDE720327EFY,2026-02-11,68960.00,11033.60,79993.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00327,DDK780913EIY,DDE720327EFY,2026-02-06,47445.00,7591.20,55036.20,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
