uuid,issuer_rfc,receiver_rfc,issue_date,subtotal,iva,total,concepto_text,uso_cfdi,forma_pago,metodo_pago,status
INV-00228,DGE900501EPG,DFO740501EHG,2026-05-22,64043.00,10246.88,74289.88,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00125,DHG880501FDG,DFO740501EHG,2026-04-19,51429.00,8228.64,59657.64,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00194,DFR770222EIT,DFO740501EHG,2026-03-05,30775.00,4924.00,35699.00,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00114,DHC840501FBG,DFO740501EHG,2026-03-07,13291.00,2126.56,15417.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00153,DHB830222FAT,DFO740501EHG,2026-02-22,24850.00,3976.00,28826.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00100,DHF870222FCT,DFO740501EHG,2026-04-04,85576.00,13692.16,99268.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00019,DGK961115ESG,DFO740501EHG,2026-02-04,14591.00,2334.56,16925.56,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00010,DGH930222EQT,DFO740501EHG,2026-06-26,71319.00,11411.04,82730.04,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00336,DGA860501ENG,DFO740501EHG,2026-04-10,78344.00,12535.04,90879.04,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00287,DFO740501EHG,QQX970222WYT,2026-02-20,53703.00,8592.48,62295.48,Servicios comerciales facturados a credito,G03,03,PPD,cancelado
INV-00165,DHB830222FAT,DFO740501EHG,2026-02-23,88005.00,14080.80,102085.80,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00155,DGD890222EOT,DFO740501EHG,2026-05-11,73720.00,11795.20,85515.20,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00289,DHG880501FDG,DFO740501EHG,2026-04-18,18719.00,2995.04,21714.04,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00036,DGF910808EPT,DFO740501EHG,2026-06-06,33167.00,5306.72,38473.72,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00159,DGB870808ENT,DFO740501EHG,2026-04-25,58130.00,9300.80,67430.80,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00347,DGF910808EPT,DFO740501EHG,2026-06-01,20878.00,3340.48,24218.48,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00353,DHM941115FGG,DFO740501EHG,2026-06-20,18369.00,2939.04,21308.04,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00319,DGK961115ESG,DFO740501EHG,2026-02-07,28432.00,4549.12,32981.12,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00098,DGX790222EYT,DFO740501EHG,2026-01-11,66779.00,10684.64,77463.64,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00294,DFQ761115EIG,DFO740501EHG,2026-05-05,39064.00,6250.24,45314.24,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00290,DGZ810808EZT,DFO740501EHG,2026-02-02,76071.00,12171.36,88242.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00106,DGL970222EST,DFO740501EHG,2026-02-17,68943.00,11030.88,79973.88,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00263,DGM980501ETG,DFO740501EHG,2026-03-04,28361.00,4537.76,32898.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00369,DFW820501ELG,DFO740501EHG,2026-02-28,24056.00,3848.96,27904.96,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00018,DHS700501FJG,DFO740501EHG,2026-04-04,60000.00,9600.00,69600.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00227,DGU760501EXG,DFO740501EHG,2026-05-25,78468.00,12554.88,91022.88,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00320,DGJ950808ERT,DFO740501EHG,2026-01-24,53465.00,8554.40,62019.40,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00267,DGM980501ETG,DFO740501EHG,2026-03-03,59943.00,9590.88,69533.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00284,DHR990222FIT,DFO740501EHG,2026-03-25,40000.00,6400.00,46400.00,Servicios de logistica y entrega,G03,03,PPD,cancelado
INV-00350,DGG921115EQG,DFO740501EHG,2026-06-12,12260.00,1961.60,14221.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00138,DFU801115EKG,DFO740501EHG,2026-01-31,43041.00,6886.56,49927.56,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00038,DHB830222FAT,DFO740501EHG,2026-02-21,45766.00,7322.56,53088.56,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00261,DGS741115EWG,DFO740501EHG,2026-05-03,39339.00,6294.24,45633.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00321,DGU760501EXG,DFO740501EHG,2026-05-27,32939.00,5270.24,38209.24,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00370,DFP750808EHT,DFO740501EHG,2026-04-05,30464.00,4874.24,35338.24,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00313,DGX790222EYT,DFO740501EHG,2026-01-12,24695.00,3951.20,28646.20,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00170,DGE900501EPG,DFO740501EHG,2026-05-21,33384.00,5341.44,38725.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00277,DHG880501FDG,DFO740501EHG,2026-04-20,12519.00,2003.04,14522.04,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00230,DFR770222EIT,DFO740501EHG,2026-01-05,30775.00,4924.00,35699.00,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00198,DFX830808ELT,DFO740501EHG,2026-03-10,46575.00,7452.00,54027.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00248,DGQ720501EVG,DFO740501EHG,2026-04-14,88269.00,14123.04,102392.04,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00147,DGO701115EUG,DFO740501EHG,2026-03-26,19383.00,3101.28,22484.28,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00047,DGQ720501EVG,DFO740501EHG,2026-04-16,37383.00,5981.28,43364.28,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00300,DGQ720501EVG,DFO740501EHG,2026-04-13,38799.00,6207.84,45006.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00212,DFY841115EMG,DFO740501EHG,2026-03-22,22093.00,3534.88,25627.88,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00142,DHK920501FFG,DFO740501EHG,2026-06-01,12755.00,2040.80,14795.80,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00012,DGW781115EYG,DFO740501EHG,2026-06-18,57818.00,9250.88,67068.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00095,DFP750808EHT,DFO740501EHG,2026-02-05,30464.00,4874.24,35338.24,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00014,DHM941115FGG,DFO740501EHG,2026-06-24,69685.00,11149.60,80834.60,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00207,DHH890808FDT,DFO740501EHG,2026-04-26,63563.00,10170.08,73733.08,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00031,DGR730808EVT,DFO740501EHG,2026-04-25,90843.00,14534.88,105377.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00316,DHK920501FFG,DFO740501EHG,2026-06-04,32848.00,5255.68,38103.68,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00152,DFV810222EKT,DFO740501EHG,2026-02-16,72262.00,11561.92,83823.92,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00003,DGW781115EYG,DFO740501EHG,2026-06-19,59044.00,9447.04,68491.04,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00223,DGH930222EQT,DFO740501EHG,2026-06-28,69411.00,11105.76,80516.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00068,DGI940501ERG,DFO740501EHG,2026-01-13,31744.00,5079.04,36823.04,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00190,DHK920501FFG,DFO740501EHG,2026-06-03,62216.00,9954.56,72170.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00293,DGA860501ENG,DFO740501EHG,2026-04-07,64264.00,10282.24,74546.24,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00116,DHJ910222FET,DFO740501EHG,2026-05-23,56831.00,9092.96,65923.96,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00324,DHA821115FAG,DFO740501EHG,2026-02-14,15578.00,2492.48,18070.48,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00135,DHM941115FGG,DFO740501EHG,2026-06-26,79200.00,12672.00,91872.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00255,DFY841115EMG,DFO740501EHG,2026-03-19,60434.00,9669.44,70103.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00334,DGW781115EYG,DFO740501EHG,2026-06-16,65902.00,10544.32,76446.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00033,DGW781115EYG,DFO740501EHG,2026-06-17,17894.00,2863.04,20757.04,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00282,DHA821115FAG,DFO740501EHG,2026-02-10,80513.00,12882.08,93395.08,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00251,DFU801115EKG,DFO740501EHG,2026-02-05,26216.00,4194.56,30410.56,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00134,DHD850808FBT,DFO740501EHG,2026-03-14,90335.00,14453.60,104788.60,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00020,DGO701115EUG,DFO740501EHG,2026-03-23,92873.00,14859.68,107732.68,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00264,DFZ850222EMT,DFO740501EHG,2026-03-28,60985.00,9757.60,70742.60,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00314,DGX790222EYT,DFO740501EHG,2026-06-28,31003.00,4960.48,35963.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00168,DFZ850222EMT,DFO740501EHG,2026-04-01,61503.00,9840.48,71343.48,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00288,DFO740501EHG,QQX970222WYT,2026-02-18,53003.00,8480.48,61483.48,Servicios comerciales facturados a credito,G03,03,PPD,cancelado
INV-00120,DGK961115ESG,DFO740501EHG,2026-02-09,67182.00,10749.12,77931.12,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00149,DGY800501EZG,DFO740501EHG,2026-01-18,84428.00,13508.48,97936.48,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00247,DHB830222FAT,DFO740501EHG,2026-02-24,27890.00,4462.40,32352.40,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00224,DHI901115FEG,DFO740501EHG,2026-05-09,70221.00,11235.36,81456.36,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00007,DFP750808EHT,DFO740501EHG,2026-01-05,30464.00,4874.24,35338.24,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00339,DHG880501FDG,DFO740501EHG,2026-04-21,31436.00,5029.76,36465.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00148,DGD890222EOT,DFO740501EHG,2026-05-10,85095.00,13615.20,98710.20,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00270,DGB870808ENT,DFO740501EHG,2026-04-22,44201.00,7072.16,51273.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00179,DHJ910222FET,DFO740501EHG,2026-05-22,51520.00,8243.20,59763.20,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00075,DGM980501ETG,DFO740501EHG,2026-03-02,72304.00,11568.64,83872.64,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00232,DGQ720501EVG,DFO740501EHG,2026-04-11,25654.00,4104.64,29758.64,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00257,DGM980501ETG,DFO740501EHG,2026-02-27,68352.00,10936.32,79288.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00082,DGN990808ETT,DFO740501EHG,2026-03-15,72672.00,11627.52,84299.52,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00128,DGJ950808ERT,DFO740501EHG,2026-01-29,49506.00,7920.96,57426.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00002,DFZ850222EMT,DFO740501EHG,2026-04-02,88357.00,14137.12,102494.12,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00121,DHJ910222FET,DFO740501EHG,2026-05-21,32505.00,5200.80,37705.80,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00011,DHE861115FCG,DFO740501EHG,2026-03-29,18214.00,2914.24,21128.24,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00299,DGM980501ETG,DFO740501EHG,2026-03-01,15137.00,2421.92,17558.92,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00084,DGY800501EZG,DFO740501EHG,2026-01-21,41379.00,6620.64,47999.64,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00061,DGI940501ERG,DFO740501EHG,2026-01-18,65778.00,10524.48,76302.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00091,DHE861115FCG,DFO740501EHG,2026-03-30,47579.00,7612.64,55191.64,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00322,DFU801115EKG,DFO740501EHG,2026-02-01,66565.00,10650.40,77215.40,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00089,DGS741115EWG,DFO740501EHG,2026-05-06,77324.00,12371.84,89695.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00136,DFT790808EJT,DFO740501EHG,2026-01-26,65149.00,10423.84,75572.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00237,DFX830808ELT,DFO740501EHG,2026-03-11,41330.00,6612.80,47942.80,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00122,DHO960501FHG,DFO740501EHG,2026-02-15,73485.00,11757.60,85242.60,Gestion extraordinaria de rutas y embarques,G03,03,PPD,vigente
INV-00041,DFV810222EKT,DFO740501EHG,2026-02-11,69209.00,11073.44,80282.44,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00060,DFX830808ELT,DFO740501EHG,2026-03-12,44860.00,7177.60,52037.60,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00154,DFX830808ELT,DFO740501EHG,2026-03-06,20200.00,3232.00,23432.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00260,DHF870222FCT,DFO740501EHG,2026-04-07,34159.00,5465.44,39624.44,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00067,DFV810222EKT,DFO740501EHG,2026-02-14,16612.00,2657.92,19269.92,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00042,DFV810222EKT,DFO740501EHG,2026-02-13,40870.00,6539.20,47409.20,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00062,DGY800501EZG,DFO740501EHG,2026-01-19,26419.00,4227.04,30646.04,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00025,DGJ950808ERT,DFO740501EHG,2026-01-28,55031.00,8804.96,63835.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00244,DFU801115EKG,DFO740501EHG,2026-02-07,21271.00,3403.36,24674.36,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00026,DFV810222EKT,DFO740501EHG,2026-02-15,27465.00,4394.40,31859.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00197,DGT750222EWT,DFO740501EHG,2026-05-18,12310.00,1969.60,14279.60,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00167,DHI901115FEG,DFO740501EHG,2026-05-12,12130.00,1940.80,14070.80,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00332,DGP710222EUT,DFO740501EHG,2026-04-05,57208.00,9153.28,66361.28,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00226,DHH890808FDT,DFO740501EHG,2026-04-28,90706.00,14512.96,105218.96,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00045,DHL930808FFT,DFO740501EHG,2026-06-10,76749.00,12279.84,89028.84,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00157,DGZ810808EZT,DFO740501EHG,2026-01-30,87479.00,13996.64,101475.64,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00183,DHF870222FCT,DFO740501EHG,2026-04-10,86418.00,13826.88,100244.88,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00215,DHE861115FCG,DFO740501EHG,2026-03-26,25482.00,4077.12,29559.12,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00337,DHG880501FDG,DFO740501EHG,2026-04-16,74424.00,11907.84,86331.84,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00013,DGD890222EOT,DFO740501EHG,2026-05-12,50942.00,8150.72,59092.72,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00298,DHL930808FFT,DFO740501EHG,2026-06-12,27250.00,4360.00,31610.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00371,DGB870808ENT,DFO740501EHG,2026-04-23,33868.00,5418.88,39286.88,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00201,DHF870222FCT,DFO740501EHG,2026-04-09,84564.00,13530.24,98094.24,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00030,DHD850808FBT,DFO740501EHG,2026-03-18,47155.00,7544.80,54699.80,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00213,DGI940501ERG,DFO740501EHG,2026-01-19,85704.00,13712.64,99416.64,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00144,DGJ950808ERT,DFO740501EHG,2026-01-25,46717.00,7474.72,54191.72,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00259,DHF870222FCT,DFO740501EHG,2026-04-08,40424.00,6467.84,46891.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00171,DHJ910222FET,DFO740501EHG,2026-05-19,76768.00,12282.88,89050.88,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00086,DHH890808FDT,DFO740501EHG,2026-05-02,74875.00,11980.00,86855.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00367,DGT750222EWT,DFO740501EHG,2026-05-15,93389.00,14942.24,108331.24,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00278,DGF910808EPT,DFO740501EHG,2026-06-07,66742.00,10678.72,77420.72,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00234,DGF910808EPT,DFO740501EHG,2026-06-03,25665.00,4106.40,29771.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00108,DFW820501ELG,DFO740501EHG,2026-03-01,94295.00,15087.20,109382.20,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00238,DHM941115FGG,DFO740501EHG,2026-06-25,42327.00,6772.32,49099.32,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00219,DHT710808FJT,DFO740501EHG,2026-04-08,42500.00,6800.00,49300.00,Licencia anual,G03,03,PPD,vigente
INV-00309,DGZ810808EZT,DFO740501EHG,2026-01-29,72803.00,11648.48,84451.48,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00166,DGG921115EQG,DFO740501EHG,2026-06-18,21381.00,3420.96,24801.96,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00001,DGK961115ESG,DFO740501EHG,2026-02-06,20950.00,3352.00,24302.00,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00358,DGE900501EPG,DFO740501EHG,2026-05-23,47452.00,7592.32,55044.32,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00177,DGZ810808EZT,DFO740501EHG,2026-01-31,62596.00,10015.36,72611.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00276,DGB870808ENT,DFO740501EHG,2026-04-19,79453.00,12712.48,92165.48,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00346,DFY841115EMG,DFO740501EHG,2026-03-23,58174.00,9307.84,67481.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00253,DGW781115EYG,DFO740501EHG,2026-06-20,20295.00,3247.20,23542.20,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00317,DHT710808FJT,DFO740501EHG,2026-04-09,42500.00,6800.00,49300.00,Insumo de seguridad,G03,03,PPD,vigente
INV-00246,DHB830222FAT,DFO740501EHG,2026-02-19,41514.00,6642.24,48156.24,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00173,DHC840501FBG,DFO740501EHG,2026-03-06,38305.00,6128.80,44433.80,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00365,DGE900501EPG,DFO740501EHG,2026-05-25,15107.00,2417.12,17524.12,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00006,DGS741115EWG,DFO740501EHG,2026-05-09,70359.00,11257.44,81616.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00184,DGL970222EST,DFO740501EHG,2026-02-16,50321.00,8051.36,58372.36,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00364,DFS780501EJG,DFO740501EHG,2026-01-09,82832.00,13253.12,96085.12,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00130,DFR770222EIT,DFO740501EHG,2026-05-05,30775.00,4924.00,35699.00,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00231,DGE900501EPG,DFO740501EHG,2026-05-24,71831.00,11492.96,83323.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00029,DGJ950808ERT,DFO740501EHG,2026-01-26,23450.00,3752.00,27202.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00161,DFO740501EHG,QQX970222WYT,2026-02-19,53353.00,8536.48,61889.48,Servicios comerciales facturados a credito,G03,03,PPD,cancelado
INV-00297,DFY841115EMG,DFO740501EHG,2026-03-18,22274.00,3563.84,25837.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00186,DGV770808EXT,DFO740501EHG,2026-06-05,76667.00,12266.72,88933.72,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00145,DFU801115EKG,DFO740501EHG,2026-02-03,91368.00,14618.88,105986.88,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00191,DGB870808ENT,DFO740501EHG,2026-04-24,55739.00,8918.24,64657.24,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00127,DHL930808FFT,DFO740501EHG,2026-06-09,35212.00,5633.92,40845.92,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00272,DGC881115EOG,DFO740501EHG,2026-04-30,61254.00,9800.64,71054.64,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00037,DGY800501EZG,DFO740501EHG,2026-01-20,23760.00,3801.60,27561.60,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
