entry_id,date,account_code,account_name,debit,credit,description,invoice_uuid,cost_center,approver
56,2026-05-09,1020,Bancos,0.00,38167.48,Pago factura INV-00082,INV-00082,CC-100 Operaciones,Bruno Garcia 02 00001103
57,2026-01-23,5000,Gastos operativos,62631.00,0.00,Registro factura INV-00330,INV-00330,CC-100 Operaciones,Diego Luna 04 00001103
58,2026-05-31,1180,IVA acreditable,13661.44,0.00,Registro factura INV-00140,INV-00140,CC-100 Operaciones,Bruno Garcia 08 00001103
59,2026-06-18,2100,Cuentas por pagar,0.00,23807.84,Registro factura INV-00067,INV-00067,CC-100 Operaciones,Fabian Rios 06 00001103
60,2026-04-29,1180,IVA acreditable,9177.92,0.00,Registro factura INV-00317,INV-00317,CC-100 Operaciones,Diego Luna 10 00001103
61,2026-04-04,5000,Gastos operativos,26218.00,0.00,Registro factura INV-00154,INV-00154,CC-100 Operaciones,Carla Soto 09 00001103
62,2026-06-05,2100,Cuentas por pagar,0.00,45884.96,Registro factura INV-00334,INV-00334,CC-100 Operaciones,Carla Soto 03 00001103
63,2026-02-15,5000,Gastos operativos,73034.00,0.00,Registro factura INV-00162,INV-00162,CC-100 Operaciones,Carla Soto 09 00001103
64,2026-04-28,2100,Cuentas por pagar,109417.00,0.00,Pago factura INV-00243,INV-00243,CC-100 Operaciones,Bruno Garcia 02 00001103
65,2026-03-27,2100,Cuentas por pagar,0.00,91034.48,Registro factura INV-00041,INV-00041,CC-100 Operaciones,Ana Ruiz 07 00001103
66,2026-03-21,2100,Cuentas por pagar,107464.72,0.00,Pago factura INV-00004,INV-00004,CC-100 Operaciones,Bruno Garcia 02 00001103
67,2026-05-08,2100,Cuentas por pagar,68883.12,0.00,Pago factura INV-00245,INV-00245,CC-100 Operaciones,Bruno Garcia 02 00001103
68,2026-05-29,2100,Cuentas por pagar,0.00,82755.56,Registro factura INV-00023,INV-00023,CC-100 Operaciones,Fabian Rios 06 00001103
69,2026-02-03,2100,Cuentas por pagar,0.00,43619.48,Registro factura INV-00178,INV-00178,CC-100 Operaciones,Elena Mora 05 00001103
70,2026-03-02,5000,Gastos operativos,18809.00,0.00,Registro factura INV-00356,INV-00356,CC-100 Operaciones,Bruno Garcia 08 00001103
71,2026-02-10,1020,Bancos,0.00,43539.44,Pago factura INV-00130,INV-00130,CC-100 Operaciones,Bruno Garcia 02 00001103
72,2026-06-11,1020,Bancos,0.00,59140.28,Pago factura INV-00052,INV-00052,CC-100 Operaciones,Bruno Garcia 02 00001103
73,2026-01-14,2100,Cuentas por pagar,0.00,107571.44,Registro factura INV-00201,INV-00201,CC-100 Operaciones,Carla Soto 03 00001103
74,2026-03-31,1020,Bancos,0.00,67474.88,Pago factura INV-00066,INV-00066,CC-100 Operaciones,Bruno Garcia 02 00001103
75,2026-06-13,2100,Cuentas por pagar,87494.16,0.00,Pago factura INV-00016,INV-00016,CC-100 Operaciones,Bruno Garcia 02 00001103
76,2026-01-29,5000,Gastos operativos,81573.00,0.00,Registro factura INV-00176,INV-00176,CC-100 Operaciones,Bruno Garcia 02 00001103
77,2026-05-09,1180,IVA acreditable,14425.28,0.00,Registro factura INV-00088,INV-00088,CC-100 Operaciones,Fabian Rios 06 00001103
78,2026-03-20,5000,Gastos operativos,42488.00,0.00,Registro factura INV-00115,INV-00115,CC-100 Operaciones,Diego Luna 04 00001103
79,2026-05-28,2100,Cuentas por pagar,0.00,39484.08,Registro factura INV-00089,INV-00089,CC-100 Operaciones,Carla Soto 09 00001103
80,2026-03-05,2100,Cuentas por pagar,0.00,45884.96,Registro factura INV-00213,INV-00213,CC-100 Operaciones,Diego Luna 10 00001103
81,2026-02-17,5000,Gastos operativos,19753.00,0.00,Registro factura INV-00193,INV-00193,CC-100 Operaciones,Carla Soto 03 00001103
82,2026-06-30,1020,Bancos,0.00,64392.76,Pago factura INV-00258,INV-00258,CC-100 Operaciones,Bruno Garcia 02 00001103
83,2026-02-18,5000,Gastos operativos,43470.00,0.00,Registro factura INV-00198,INV-00198,CC-100 Operaciones,Diego Luna 10 00001103
84,2026-04-22,5000,Gastos operativos,73448.00,0.00,Registro factura INV-00256,INV-00256,CC-100 Operaciones,Elena Mora 05 00001103
85,2026-05-14,1020,Bancos,0.00,47730.52,Pago factura INV-00241,INV-00241,CC-100 Operaciones,Bruno Garcia 02 00001103
86,2026-01-25,2100,Cuentas por pagar,0.00,48963.60,Registro factura INV-00184,INV-00184,CC-100 Operaciones,Diego Luna 04 00001103
87,2026-01-15,1180,IVA acreditable,11354.72,0.00,Registro factura INV-00242,INV-00242,CC-100 Operaciones,Bruno Garcia 02 00001103
88,2026-03-20,2100,Cuentas por pagar,0.00,49286.08,Registro factura INV-00115,INV-00115,CC-100 Operaciones,Diego Luna 04 00001103
89,2026-03-03,1180,IVA acreditable,10727.20,0.00,Registro factura INV-00248,INV-00248,CC-100 Operaciones,Elena Mora 05 00001103
90,2026-02-12,1020,Bancos,0.00,61219.00,Pago factura INV-00031,INV-00031,CC-100 Operaciones,Bruno Garcia 02 00001103
91,2026-05-12,2100,Cuentas por pagar,0.00,95165.24,Registro factura INV-00061,INV-00061,CC-100 Operaciones,Elena Mora 05 00001103
92,2026-03-21,1180,IVA acreditable,9306.88,0.00,Registro factura INV-00066,INV-00066,CC-100 Operaciones,Carla Soto 09 00001103
93,2026-02-26,2100,Cuentas por pagar,21282.52,0.00,Pago factura INV-00315,INV-00315,CC-100 Operaciones,Bruno Garcia 02 00001103
94,2026-05-08,5000,Gastos operativos,94578.00,0.00,Registro factura INV-00110,INV-00110,CC-100 Operaciones,Ana Ruiz 01 00001103
95,2026-03-19,5000,Gastos operativos,71452.00,0.00,Registro factura INV-00270,INV-00270,CC-100 Operaciones,Ana Ruiz 07 00001103
96,2026-03-13,2100,Cuentas por pagar,0.00,20636.40,Registro factura INV-00043,INV-00043,CC-100 Operaciones,Carla Soto 09 00001103
97,2026-06-25,1180,IVA acreditable,7823.68,0.00,Registro factura INV-00238,INV-00238,CC-100 Operaciones,Carla Soto 09 00001103
98,2026-02-16,2100,Cuentas por pagar,60913.92,0.00,Pago factura INV-00068,INV-00068,CC-100 Operaciones,Bruno Garcia 02 00001103
99,2026-04-20,1020,Bancos,0.00,22194.28,Pago factura INV-00172,INV-00172,CC-100 Operaciones,Bruno Garcia 02 00001103
100,2026-02-15,1020,Bancos,0.00,43164.76,Pago factura INV-00096,INV-00096,CC-100 Operaciones,Bruno Garcia 02 00001103
101,2026-01-14,5000,Gastos operativos,92734.00,0.00,Registro factura INV-00201,INV-00201,CC-100 Operaciones,Carla Soto 03 00001103
102,2026-02-01,1020,Bancos,0.00,65955.28,Pago factura INV-00099,INV-00099,CC-100 Operaciones,Bruno Garcia 02 00001103
103,2026-06-04,5000,Gastos operativos,56768.00,0.00,Registro factura INV-00005,INV-00005,CC-100 Operaciones,Diego Luna 04 00001103
104,2026-05-13,1020,Bancos,0.00,28082.44,Pago factura INV-00310,INV-00310,CC-100 Operaciones,Bruno Garcia 02 00001103
105,2026-06-17,5000,Gastos operativos,83938.00,0.00,Registro factura INV-00197,INV-00197,CC-100 Operaciones,Ana Ruiz 07 00001103
106,2026-02-14,1180,IVA acreditable,4679.52,0.00,Registro factura INV-00322,INV-00322,CC-100 Operaciones,Fabian Rios 06 00001103
107,2026-04-05,1180,IVA acreditable,5357.92,0.00,Registro factura INV-00137,INV-00137,CC-100 Operaciones,Fabian Rios 06 00001103
108,2026-01-12,2100,Cuentas por pagar,27530.97,0.00,Pago factura INV-00232,INV-00232,CC-100 Operaciones,Bruno Garcia 02 00001103
109,2026-04-07,1180,IVA acreditable,2624.96,0.00,Registro factura INV-00091,INV-00091,CC-100 Operaciones,Diego Luna 10 00001103
110,2026-04-30,1020,Bancos,0.00,47996.16,Pago factura INV-00129,INV-00129,CC-100 Operaciones,Bruno Garcia 02 00001103
111,2026-03-11,5000,Gastos operativos,92642.00,0.00,Registro factura INV-00004,INV-00004,CC-100 Operaciones,Elena Mora 05 00001103
112,2026-02-14,5000,Gastos operativos,49276.00,0.00,Registro factura INV-00251,INV-00251,CC-100 Operaciones,Diego Luna 04 00001103
113,2026-02-20,2100,Cuentas por pagar,0.00,109475.00,Registro factura INV-00328,INV-00328,CC-100 Operaciones,Diego Luna 04 00001103
114,2026-04-05,1180,IVA acreditable,8485.12,0.00,Registro factura INV-00289,INV-00289,CC-100 Operaciones,Bruno Garcia 08 00001103
115,2026-01-12,1020,Bancos,0.00,23349.40,Pago factura INV-00252,INV-00252,CC-100 Operaciones,Bruno Garcia 02 00001103
116,2026-06-23,2100,Cuentas por pagar,0.00,75890.68,Registro factura INV-00231,INV-00231,CC-100 Operaciones,Ana Ruiz 07 00001103
117,2026-06-02,2100,Cuentas por pagar,0.00,101387.48,Registro factura INV-00095,INV-00095,CC-100 Operaciones,Bruno Garcia 02 00001103
118,2026-04-22,1180,IVA acreditable,11751.68,0.00,Registro factura INV-00256,INV-00256,CC-100 Operaciones,Elena Mora 05 00001103
119,2026-01-14,1180,IVA acreditable,12282.88,0.00,Registro factura INV-00222,INV-00222,CC-100 Operaciones,Elena Mora 05 00001103
120,2026-03-16,5000,Gastos operativos,63327.00,0.00,Registro factura INV-00104,INV-00104,CC-100 Operaciones,Fabian Rios 06 00001103
121,2026-05-15,5000,Gastos operativos,48605.00,0.00,Registro factura INV-00254,INV-00254,CC-100 Operaciones,Diego Luna 04 00001103
122,2026-05-09,2100,Cuentas por pagar,0.00,56164.88,Registro factura INV-00029,INV-00029,CC-100 Operaciones,Bruno Garcia 08 00001103
123,2026-05-05,2100,Cuentas por pagar,33939.28,0.00,Pago factura INV-00316,INV-00316,CC-100 Operaciones,Bruno Garcia 02 00001103
124,2026-05-01,5000,Gastos operativos,93584.00,0.00,Registro factura INV-00233,INV-00233,CC-100 Operaciones,Diego Luna 04 00001103
125,2026-03-23,2100,Cuentas por pagar,18353.99,0.00,Pago factura INV-00213,INV-00213,CC-100 Operaciones,Bruno Garcia 02 00001103
126,2026-04-14,2100,Cuentas por pagar,38488.80,0.00,Pago factura INV-00021,INV-00021,CC-100 Operaciones,Bruno Garcia 02 00001103
127,2026-04-09,1180,IVA acreditable,11617.12,0.00,Registro factura INV-00257,INV-00257,CC-100 Operaciones,Bruno Garcia 02 00001103
128,2026-03-05,1180,IVA acreditable,14454.88,0.00,Registro factura INV-00185,INV-00185,CC-100 Operaciones,Ana Ruiz 07 00001103
129,2026-04-28,5000,Gastos operativos,21732.00,0.00,Registro factura INV-00142,INV-00142,CC-100 Operaciones,Elena Mora 05 00001103
130,2026-01-20,2100,Cuentas por pagar,0.00,87614.80,Registro factura INV-00338,INV-00338,CC-100 Operaciones,Carla Soto 03 00001103
131,2026-06-28,2100,Cuentas por pagar,0.00,65188.52,Registro factura INV-00296,INV-00296,CC-100 Operaciones,Diego Luna 10 00001103
132,2026-03-13,1180,IVA acreditable,2846.40,0.00,Registro factura INV-00043,INV-00043,CC-100 Operaciones,Carla Soto 09 00001103
133,2026-03-20,5000,Gastos operativos,19386.00,0.00,Registro factura INV-00331,INV-00331,CC-100 Operaciones,Bruno Garcia 02 00001103
134,2026-02-05,2100,Cuentas por pagar,53688.28,0.00,Pago factura INV-00053,INV-00053,CC-100 Operaciones,Bruno Garcia 02 00001103
135,2026-05-09,1180,IVA acreditable,7746.88,0.00,Registro factura INV-00029,INV-00029,CC-100 Operaciones,Bruno Garcia 08 00001103
136,2026-02-26,5000,Gastos operativos,84119.00,0.00,Registro factura INV-00035,INV-00035,CC-100 Operaciones,Bruno Garcia 02 00001103
137,2026-06-27,2100,Cuentas por pagar,66135.08,0.00,Pago factura INV-00217,INV-00217,CC-100 Operaciones,Bruno Garcia 02 00001103
138,2026-03-31,2100,Cuentas por pagar,35637.52,0.00,Pago factura INV-00225,INV-00225,CC-100 Operaciones,Bruno Garcia 02 00001103
139,2026-02-28,2100,Cuentas por pagar,50425.20,0.00,Pago factura INV-00198,INV-00198,CC-100 Operaciones,Bruno Garcia 02 00001103
140,2026-01-24,2100,Cuentas por pagar,89050.88,0.00,Pago factura INV-00222,INV-00222,CC-100 Operaciones,Bruno Garcia 02 00001103
141,2026-05-10,2100,Cuentas por pagar,0.00,103961.52,Registro factura INV-00236,INV-00236,CC-100 Operaciones,Carla Soto 03 00001103
142,2026-05-18,1180,IVA acreditable,6020.32,0.00,Registro factura INV-00165,INV-00165,CC-100 Operaciones,Elena Mora 05 00001103
143,2026-05-05,1180,IVA acreditable,14536.00,0.00,Registro factura INV-00164,INV-00164,CC-100 Operaciones,Bruno Garcia 02 00001103
144,2026-01-16,1180,IVA acreditable,7838.88,0.00,Registro factura INV-00074,INV-00074,CC-100 Operaciones,Ana Ruiz 07 00001103
145,2026-05-26,1020,Bancos,0.00,20994.84,Pago factura INV-00237,INV-00237,CC-100 Operaciones,Bruno Garcia 02 00001103
146,2026-01-28,1020,Bancos,0.00,34761.72,Pago factura INV-00062,INV-00062,CC-100 Operaciones,Bruno Garcia 02 00001103
147,2026-01-20,2100,Cuentas por pagar,42627.68,0.00,Pago factura INV-00275,INV-00275,CC-100 Operaciones,Bruno Garcia 02 00001103
148,2026-04-08,1020,Bancos,0.00,91307.08,Pago factura INV-00128,INV-00128,CC-100 Operaciones,Bruno Garcia 02 00001103
149,2026-06-16,1180,IVA acreditable,5958.40,0.00,Registro factura INV-00124,INV-00124,CC-100 Operaciones,Diego Luna 10 00001103
150,2026-06-26,2100,Cuentas por pagar,0.00,88980.12,Registro factura INV-00186,INV-00186,CC-100 Operaciones,Fabian Rios 06 00001103
151,2026-05-08,2100,Cuentas por pagar,0.00,78922.92,Registro factura INV-00065,INV-00065,CC-100 Operaciones,Carla Soto 09 00001103
152,2026-03-25,5000,Gastos operativos,39317.00,0.00,Registro factura INV-00347,INV-00347,CC-100 Operaciones,Ana Ruiz 07 00001103
153,2026-03-03,2100,Cuentas por pagar,0.00,77772.20,Registro factura INV-00248,INV-00248,CC-100 Operaciones,Elena Mora 05 00001103
154,2026-03-14,1020,Bancos,0.00,72635.72,Pago factura INV-00314,INV-00314,CC-100 Operaciones,Bruno Garcia 02 00001103
155,2026-03-30,2100,Cuentas por pagar,0.00,27276.24,Registro factura INV-00192,INV-00192,CC-100 Operaciones,Bruno Garcia 08 00001103
156,2026-03-05,1020,Bancos,0.00,58279.56,Pago factura INV-00340,INV-00340,CC-100 Operaciones,Bruno Garcia 02 00001103
157,2026-01-10,1180,IVA acreditable,5879.68,0.00,Registro factura INV-00275,INV-00275,CC-100 Operaciones,Ana Ruiz 07 00001103
158,2026-06-21,1180,IVA acreditable,4948.48,0.00,Registro factura INV-00047,INV-00047,CC-100 Operaciones,Elena Mora 05 00001103
159,2026-04-25,1180,IVA acreditable,4681.28,0.00,Registro factura INV-00316,INV-00316,CC-100 Operaciones,Bruno Garcia 08 00001103
160,2026-03-22,2100,Cuentas por pagar,0.00,59394.32,Registro factura INV-00221,INV-00221,CC-100 Operaciones,Fabian Rios 06 00001103
161,2026-05-14,1020,Bancos,0.00,98139.48,Pago factura INV-00341,INV-00341,CC-100 Operaciones,Bruno Garcia 02 00001103
162,2026-04-09,5000,Gastos operativos,72607.00,0.00,Registro factura INV-00257,INV-00257,CC-100 Operaciones,Bruno Garcia 02 00001103
163,2026-02-05,2100,Cuentas por pagar,0.00,38915.68,Registro factura INV-00240,INV-00240,CC-100 Operaciones,Elena Mora 05 00001103
164,2026-06-17,2100,Cuentas por pagar,63968.20,0.00,Pago factura INV-00141,INV-00141,CC-100 Operaciones,Bruno Garcia 02 00001103
165,2026-02-01,5000,Gastos operativos,36814.00,0.00,Registro factura INV-00119,INV-00119,CC-100 Operaciones,Ana Ruiz 01 00001103
166,2026-06-18,2100,Cuentas por pagar,96079.32,0.00,Pago factura INV-00126,INV-00126,CC-100 Operaciones,Bruno Garcia 02 00001103
167,2026-03-05,5000,Gastos operativos,31148.00,0.00,Registro factura INV-00108,INV-00108,CC-100 Operaciones,Diego Luna 04 00001103
168,2026-06-20,1020,Bancos,0.00,98702.08,Pago factura INV-00288,INV-00288,CC-100 Operaciones,Bruno Garcia 02 00001103
169,2026-06-30,1020,Bancos,0.00,83651.08,Pago factura INV-00291,INV-00291,CC-100 Operaciones,Bruno Garcia 02 00001103
170,2026-01-20,1020,Bancos,0.00,42627.68,Pago factura INV-00275,INV-00275,CC-100 Operaciones,Bruno Garcia 02 00001103
171,2026-05-12,5000,Gastos operativos,45584.00,0.00,Registro factura INV-00139,INV-00139,CC-100 Operaciones,Ana Ruiz 07 00001103
172,2026-04-24,1180,IVA acreditable,13745.76,0.00,Registro factura INV-00179,INV-00179,CC-100 Operaciones,Carla Soto 09 00001103
173,2026-03-05,2100,Cuentas por pagar,58279.56,0.00,Pago factura INV-00340,INV-00340,CC-100 Operaciones,Bruno Garcia 02 00001103
174,2026-02-28,2100,Cuentas por pagar,51024.92,0.00,Pago factura INV-00278,INV-00278,CC-100 Operaciones,Bruno Garcia 02 00001103
175,2026-01-14,1180,IVA acreditable,14837.44,0.00,Registro factura INV-00201,INV-00201,CC-100 Operaciones,Carla Soto 03 00001103
176,2026-04-07,5000,Gastos operativos,65760.00,0.00,Registro factura INV-00189,INV-00189,CC-100 Operaciones,Bruno Garcia 08 00001103
177,2026-05-13,5000,Gastos operativos,93201.00,0.00,Registro factura INV-00320,INV-00320,CC-100 Operaciones,Bruno Garcia 02 00001103
178,2026-03-07,2100,Cuentas por pagar,0.00,51916.96,Registro factura INV-00297,INV-00297,CC-100 Operaciones,Carla Soto 09 00001103
179,2026-03-22,1180,IVA acreditable,12122.24,0.00,Registro factura INV-00187,INV-00187,CC-100 Operaciones,Bruno Garcia 08 00001103
180,2026-06-04,2100,Cuentas por pagar,86301.68,0.00,Pago factura INV-00333,INV-00333,CC-100 Operaciones,Bruno Garcia 02 00001103
181,2026-05-07,1180,IVA acreditable,4897.92,0.00,Registro factura INV-00307,INV-00307,CC-100 Operaciones,Diego Luna 04 00001103
182,2026-02-11,5000,Gastos operativos,84545.00,0.00,Registro factura INV-00025,INV-00025,CC-100 Operaciones,Elena Mora 05 00001103
183,2026-06-19,2100,Cuentas por pagar,81296.28,0.00,Pago factura INV-00086,INV-00086,CC-100 Operaciones,Bruno Garcia 02 00001103
184,2026-01-21,1180,IVA acreditable,12930.08,0.00,Registro factura INV-00168,INV-00168,CC-100 Operaciones,Diego Luna 10 00001103
185,2026-06-21,2100,Cuentas por pagar,0.00,83651.08,Registro factura INV-00291,INV-00291,CC-100 Operaciones,Carla Soto 03 00001103
186,2026-04-26,2100,Cuentas por pagar,0.00,98622.04,Registro factura INV-00105,INV-00105,CC-100 Operaciones,Carla Soto 03 00001103
187,2026-03-07,2100,Cuentas por pagar,63762.88,0.00,Pago factura INV-00210,INV-00210,CC-100 Operaciones,Bruno Garcia 02 00001103
188,2026-02-22,5000,Gastos operativos,82169.00,0.00,Registro factura INV-00107,INV-00107,CC-100 Operaciones,Fabian Rios 06 00001103
189,2026-06-12,5000,Gastos operativos,53355.00,0.00,Registro factura INV-00352,INV-00352,CC-100 Operaciones,Fabian Rios 06 00001103
190,2026-05-08,1180,IVA acreditable,15132.48,0.00,Registro factura INV-00110,INV-00110,CC-100 Operaciones,Ana Ruiz 01 00001103
191,2026-05-30,1180,IVA acreditable,7275.36,0.00,Registro factura INV-00122,INV-00122,CC-100 Operaciones,Carla Soto 03 00001103
192,2026-01-15,1180,IVA acreditable,4913.60,0.00,Registro factura INV-00070,INV-00070,CC-100 Operaciones,Diego Luna 10 00001103
193,2026-03-12,1020,Bancos,0.00,21818.44,Pago factura INV-00356,INV-00356,CC-100 Operaciones,Bruno Garcia 02 00001103
194,2026-03-12,1020,Bancos,0.00,27530.97,Pago factura INV-00213,INV-00213,CC-100 Operaciones,Bruno Garcia 02 00001103
195,2026-06-26,5000,Gastos operativos,76707.00,0.00,Registro factura INV-00186,INV-00186,CC-100 Operaciones,Fabian Rios 06 00001103
