entry_id,date,account_code,account_name,debit,credit,description,invoice_uuid,cost_center,approver
35,2026-05-31,1020,Bancos,0.00,26831.96,Pago factura INV-00287,INV-00287,CC-100 Operaciones,Bruno Garcia 02 00001105
36,2026-02-05,1180,IVA acreditable,6886.24,0.00,Registro factura INV-00011,INV-00011,CC-100 Operaciones,Carla Soto 03 00001105
37,2026-06-03,2100,Cuentas por pagar,103860.60,0.00,Pago factura INV-00230,INV-00230,CC-100 Operaciones,Bruno Garcia 02 00001105
38,2026-06-08,2100,Cuentas por pagar,0.00,85243.76,Registro factura INV-00286,INV-00286,CC-100 Operaciones,Diego Luna 10 00001105
39,2026-05-13,1180,IVA acreditable,4986.08,0.00,Registro factura INV-00123,INV-00123,CC-100 Operaciones,Bruno Garcia 02 00001105
40,2026-03-18,2100,Cuentas por pagar,0.00,59004.56,Registro factura INV-00041,INV-00041,CC-100 Operaciones,Diego Luna 10 00001105
41,2026-01-28,1020,Bancos,0.00,40872.60,Pago factura INV-00064,INV-00064,CC-100 Operaciones,Bruno Garcia 02 00001105
42,2026-03-20,1180,IVA acreditable,5990.40,0.00,Registro factura INV-00021,INV-00021,CC-100 Operaciones,Diego Luna 04 00001105
43,2026-05-23,2100,Cuentas por pagar,0.00,50174.64,Registro factura INV-00205,INV-00205,CC-100 Operaciones,Fabian Rios 06 00001105
44,2026-01-29,2100,Cuentas por pagar,23577.00,0.00,Pago factura INV-00084,INV-00084,CC-100 Operaciones,Bruno Garcia 02 00001105
45,2026-06-16,5000,Gastos operativos,65363.00,0.00,Registro factura INV-00351,INV-00351,CC-100 Operaciones,Bruno Garcia 02 00001105
46,2026-03-23,2100,Cuentas por pagar,8686.08,0.00,Pago factura INV-00300,INV-00300,CC-100 Operaciones,Bruno Garcia 02 00001105
47,2026-05-05,5000,Gastos operativos,41175.00,0.00,Registro factura INV-00243,INV-00243,CC-100 Operaciones,Bruno Garcia 02 00001105
48,2026-06-20,2100,Cuentas por pagar,42838.80,0.00,Pago factura INV-00307,INV-00307,CC-100 Operaciones,Bruno Garcia 02 00001105
49,2026-04-11,1020,Bancos,0.00,88673.88,Pago factura INV-00258,INV-00258,CC-100 Operaciones,Bruno Garcia 02 00001105
50,2026-03-15,2100,Cuentas por pagar,82931.88,0.00,Pago factura INV-00029,INV-00029,CC-100 Operaciones,Bruno Garcia 02 00001105
51,2026-02-03,2100,Cuentas por pagar,63632.96,0.00,Pago factura INV-00068,INV-00068,CC-100 Operaciones,Bruno Garcia 02 00001105
52,2026-04-11,1180,IVA acreditable,14945.92,0.00,Registro factura INV-00333,INV-00333,CC-100 Operaciones,Fabian Rios 06 00001105
53,2026-03-12,5000,Gastos operativos,60175.00,0.00,Registro factura INV-00065,INV-00065,CC-100 Operaciones,Bruno Garcia 02 00001105
54,2026-04-04,2100,Cuentas por pagar,54057.16,0.00,Pago factura INV-00249,INV-00249,CC-100 Operaciones,Bruno Garcia 02 00001105
55,2026-01-12,1020,Bancos,0.00,29955.14,Pago factura INV-00297,INV-00297,CC-100 Operaciones,Bruno Garcia 02 00001105
56,2026-03-26,1020,Bancos,0.00,47138.92,Pago factura INV-00053,INV-00053,CC-100 Operaciones,Bruno Garcia 02 00001105
57,2026-04-10,5000,Gastos operativos,19056.00,0.00,Registro factura INV-00276,INV-00276,CC-100 Operaciones,Ana Ruiz 01 00001105
58,2026-05-16,1180,IVA acreditable,5816.64,0.00,Registro factura INV-00191,INV-00191,CC-100 Operaciones,Ana Ruiz 01 00001105
59,2026-03-03,1020,Bancos,0.00,74047.44,Pago factura INV-00080,INV-00080,CC-100 Operaciones,Bruno Garcia 02 00001105
60,2026-02-19,1180,IVA acreditable,9332.16,0.00,Registro factura INV-00278,INV-00278,CC-100 Operaciones,Elena Mora 05 00001105
61,2026-04-11,5000,Gastos operativos,61585.00,0.00,Registro factura INV-00164,INV-00164,CC-100 Operaciones,Diego Luna 04 00001105
62,2026-03-04,1180,IVA acreditable,7731.52,0.00,Registro factura INV-00165,INV-00165,CC-100 Operaciones,Bruno Garcia 02 00001105
63,2026-04-12,5000,Gastos operativos,62945.00,0.00,Registro factura INV-00144,INV-00144,CC-100 Operaciones,Carla Soto 03 00001105
64,2026-06-09,2100,Cuentas por pagar,0.00,43755.20,Registro factura INV-00198,INV-00198,CC-100 Operaciones,Elena Mora 05 00001105
65,2026-02-17,1020,Bancos,0.00,26594.16,Pago factura INV-00042,INV-00042,CC-100 Operaciones,Bruno Garcia 02 00001105
66,2026-02-16,1020,Bancos,0.00,96995.72,Pago factura INV-00099,INV-00099,CC-100 Operaciones,Bruno Garcia 02 00001105
67,2026-04-11,2100,Cuentas por pagar,0.00,108357.92,Registro factura INV-00333,INV-00333,CC-100 Operaciones,Fabian Rios 06 00001105
68,2026-03-10,1020,Bancos,0.00,76005.52,Pago factura INV-00111,INV-00111,CC-100 Operaciones,Bruno Garcia 02 00001105
69,2026-01-12,2100,Cuentas por pagar,0.00,51167.60,Registro factura INV-00255,INV-00255,CC-100 Operaciones,Carla Soto 03 00001105
70,2026-04-05,5000,Gastos operativos,45105.00,0.00,Registro factura INV-00149,INV-00149,CC-100 Operaciones,Bruno Garcia 08 00001105
71,2026-02-21,1180,IVA acreditable,7271.52,0.00,Registro factura INV-00334,INV-00334,CC-100 Operaciones,Ana Ruiz 01 00001105
72,2026-04-28,2100,Cuentas por pagar,0.00,68386.64,Registro factura INV-00314,INV-00314,CC-100 Operaciones,Ana Ruiz 07 00001105
73,2026-06-27,1020,Bancos,0.00,101308.60,Pago factura INV-00109,INV-00109,CC-100 Operaciones,Bruno Garcia 02 00001105
74,2026-03-13,2100,Cuentas por pagar,0.00,56045.40,Registro factura INV-00086,INV-00086,CC-100 Operaciones,Carla Soto 09 00001105
75,2026-01-30,2100,Cuentas por pagar,0.00,18597.12,Registro factura INV-00264,INV-00264,CC-100 Operaciones,Carla Soto 09 00001105
76,2026-02-22,5000,Gastos operativos,32105.00,0.00,Registro factura INV-00089,INV-00089,CC-100 Operaciones,Diego Luna 04 00001105
77,2026-06-09,1180,IVA acreditable,6035.20,0.00,Registro factura INV-00198,INV-00198,CC-100 Operaciones,Elena Mora 05 00001105
78,2026-04-10,5000,Gastos operativos,56548.00,0.00,Registro factura INV-00127,INV-00127,CC-100 Operaciones,Carla Soto 09 00001105
79,2026-01-30,1180,IVA acreditable,2565.12,0.00,Registro factura INV-00264,INV-00264,CC-100 Operaciones,Carla Soto 09 00001105
80,2026-01-05,2100,Cuentas por pagar,0.00,49925.24,Registro factura INV-00297,INV-00297,CC-100 Operaciones,Bruno Garcia 02 00001105
81,2026-02-16,2100,Cuentas por pagar,96995.72,0.00,Pago factura INV-00099,INV-00099,CC-100 Operaciones,Bruno Garcia 02 00001105
82,2026-02-04,1180,IVA acreditable,5303.04,0.00,Registro factura INV-00253,INV-00253,CC-100 Operaciones,Diego Luna 10 00001105
83,2026-06-17,1020,Bancos,0.00,94179.24,Pago factura INV-00200,INV-00200,CC-100 Operaciones,Bruno Garcia 02 00001105
84,2026-06-14,2100,Cuentas por pagar,0.00,76474.16,Registro factura INV-00142,INV-00142,CC-100 Operaciones,Diego Luna 10 00001105
85,2026-06-05,1180,IVA acreditable,6886.24,0.00,Registro factura INV-00206,INV-00206,CC-100 Operaciones,Ana Ruiz 07 00001105
86,2026-05-26,1020,Bancos,0.00,83791.44,Pago factura INV-00058,INV-00058,CC-100 Operaciones,Bruno Garcia 02 00001105
87,2026-06-30,1020,Bancos,0.00,27299.44,Pago factura INV-00176,INV-00176,CC-100 Operaciones,Bruno Garcia 02 00001105
88,2026-02-22,2100,Cuentas por pagar,0.00,37241.80,Registro factura INV-00089,INV-00089,CC-100 Operaciones,Diego Luna 04 00001105
89,2026-02-10,5000,Gastos operativos,70038.00,0.00,Registro factura INV-00246,INV-00246,CC-100 Operaciones,Bruno Garcia 08 00001105
90,2026-03-21,5000,Gastos operativos,61943.00,0.00,Registro factura INV-00038,INV-00038,CC-100 Operaciones,Ana Ruiz 01 00001105
91,2026-02-28,5000,Gastos operativos,65522.00,0.00,Registro factura INV-00111,INV-00111,CC-100 Operaciones,Diego Luna 04 00001105
92,2026-04-10,1020,Bancos,0.00,60238.80,Pago factura INV-00308,INV-00308,CC-100 Operaciones,Bruno Garcia 02 00001105
93,2026-01-24,2100,Cuentas por pagar,0.00,63632.96,Registro factura INV-00068,INV-00068,CC-100 Operaciones,Carla Soto 09 00001105
94,2026-05-22,1020,Bancos,0.00,72497.68,Pago factura INV-00209,INV-00209,CC-100 Operaciones,Bruno Garcia 02 00001105
95,2026-02-19,2100,Cuentas por pagar,0.00,67658.16,Registro factura INV-00278,INV-00278,CC-100 Operaciones,Elena Mora 05 00001105
96,2026-05-18,5000,Gastos operativos,90028.00,0.00,Registro factura INV-00118,INV-00118,CC-100 Operaciones,Carla Soto 03 00001105
97,2026-02-25,2100,Cuentas por pagar,20468.20,0.00,Pago factura INV-00328,INV-00328,CC-100 Operaciones,Bruno Garcia 02 00001105
98,2026-01-23,2100,Cuentas por pagar,9684.61,0.00,Pago factura INV-00275,INV-00275,CC-100 Operaciones,Bruno Garcia 02 00001105
99,2026-04-01,2100,Cuentas por pagar,102672.76,0.00,Pago factura INV-00120,INV-00120,CC-100 Operaciones,Bruno Garcia 02 00001105
100,2026-04-21,5000,Gastos operativos,22320.00,0.00,Registro factura INV-00030,INV-00030,CC-100 Operaciones,Diego Luna 10 00001105
101,2026-05-30,1020,Bancos,0.00,19616.76,Pago factura INV-00088,INV-00088,CC-100 Operaciones,Bruno Garcia 02 00001105
102,2026-06-03,1180,IVA acreditable,9869.92,0.00,Registro factura INV-00073,INV-00073,CC-100 Operaciones,Carla Soto 09 00001105
103,2026-03-25,1180,IVA acreditable,11353.92,0.00,Registro factura INV-00100,INV-00100,CC-100 Operaciones,Elena Mora 05 00001105
104,2026-03-17,5000,Gastos operativos,14424.00,0.00,Registro factura INV-00211,INV-00211,CC-100 Operaciones,Carla Soto 03 00001105
105,2026-01-23,1020,Bancos,0.00,9684.61,Pago factura INV-00275,INV-00275,CC-100 Operaciones,Bruno Garcia 02 00001105
106,2026-05-23,2100,Cuentas por pagar,8686.08,0.00,Pago factura INV-00112,INV-00112,CC-100 Operaciones,Bruno Garcia 02 00001105
107,2026-02-16,5000,Gastos operativos,30945.00,0.00,Registro factura INV-00015,INV-00015,CC-100 Operaciones,Fabian Rios 06 00001105
108,2026-01-26,2100,Cuentas por pagar,0.00,81930.80,Registro factura INV-00339,INV-00339,CC-100 Operaciones,Carla Soto 03 00001105
109,2026-06-21,1020,Bancos,0.00,104626.20,Pago factura INV-00285,INV-00285,CC-100 Operaciones,Bruno Garcia 02 00001105
110,2026-02-20,2100,Cuentas por pagar,0.00,99075.60,Registro factura INV-00272,INV-00272,CC-100 Operaciones,Diego Luna 04 00001105
111,2026-03-29,2100,Cuentas por pagar,16403.56,0.00,Pago factura INV-00325,INV-00325,CC-100 Operaciones,Bruno Garcia 02 00001105
112,2026-04-26,2100,Cuentas por pagar,0.00,20175.88,Registro factura INV-00185,INV-00185,CC-100 Operaciones,Ana Ruiz 01 00001105
113,2026-03-12,1180,IVA acreditable,7475.84,0.00,Registro factura INV-00061,INV-00061,CC-100 Operaciones,Diego Luna 04 00001105
114,2026-03-23,1020,Bancos,0.00,56045.40,Pago factura INV-00086,INV-00086,CC-100 Operaciones,Bruno Garcia 02 00001105
115,2026-05-28,2100,Cuentas por pagar,59061.40,0.00,Pago factura INV-00101,INV-00101,CC-100 Operaciones,Bruno Garcia 02 00001105
116,2026-02-28,2100,Cuentas por pagar,85533.76,0.00,Pago factura INV-00154,INV-00154,CC-100 Operaciones,Bruno Garcia 02 00001105
117,2026-02-14,2100,Cuentas por pagar,38447.04,0.00,Pago factura INV-00253,INV-00253,CC-100 Operaciones,Bruno Garcia 02 00001105
118,2026-06-15,2100,Cuentas por pagar,0.00,90016.00,Registro factura INV-00122,INV-00122,CC-100 Operaciones,Ana Ruiz 07 00001105
119,2026-06-04,1180,IVA acreditable,3716.80,0.00,Registro factura INV-00281,INV-00281,CC-100 Operaciones,Fabian Rios 06 00001105
120,2026-05-10,5000,Gastos operativos,31287.00,0.00,Registro factura INV-00005,INV-00005,CC-100 Operaciones,Ana Ruiz 01 00001105
121,2026-04-03,1180,IVA acreditable,7905.44,0.00,Registro factura INV-00141,INV-00141,CC-100 Operaciones,Diego Luna 04 00001105
122,2026-06-13,1180,IVA acreditable,7584.32,0.00,Registro factura INV-00341,INV-00341,CC-100 Operaciones,Carla Soto 03 00001105
123,2026-02-15,1020,Bancos,0.00,24211.52,Pago factura INV-00036,INV-00036,CC-100 Operaciones,Bruno Garcia 02 00001105
124,2026-02-14,1020,Bancos,0.00,41870.20,Pago factura INV-00267,INV-00267,CC-100 Operaciones,Bruno Garcia 02 00001105
125,2026-05-25,5000,Gastos operativos,81431.00,0.00,Registro factura INV-00227,INV-00227,CC-100 Operaciones,Diego Luna 10 00001105
126,2026-02-23,5000,Gastos operativos,55786.00,0.00,Registro factura INV-00140,INV-00140,CC-100 Operaciones,Carla Soto 03 00001105
127,2026-02-21,2100,Cuentas por pagar,14677.48,0.00,Pago factura INV-00001,INV-00001,CC-100 Operaciones,Bruno Garcia 02 00001105
128,2026-04-15,1180,IVA acreditable,11961.92,0.00,Registro factura INV-00050,INV-00050,CC-100 Operaciones,Bruno Garcia 02 00001105
129,2026-01-21,1180,IVA acreditable,0.00,3600.00,Reversion de factura cancelada INV-00083,INV-00083,CC-100 Operaciones,Bruno Garcia 02 00001105
130,2026-05-20,1180,IVA acreditable,3535.68,0.00,Registro factura INV-00168,INV-00168,CC-100 Operaciones,Ana Ruiz 07 00001105
131,2026-02-23,1020,Bancos,0.00,53612.88,Pago factura INV-00070,INV-00070,CC-100 Operaciones,Bruno Garcia 02 00001105
132,2026-04-20,2100,Cuentas por pagar,22104.96,0.00,Pago factura INV-00276,INV-00276,CC-100 Operaciones,Bruno Garcia 02 00001105
133,2026-06-13,1020,Bancos,0.00,71556.92,Pago factura INV-00073,INV-00073,CC-100 Operaciones,Bruno Garcia 02 00001105
134,2026-03-19,1180,IVA acreditable,9093.12,0.00,Registro factura INV-00290,INV-00290,CC-100 Operaciones,Ana Ruiz 07 00001105
135,2026-03-11,5000,Gastos operativos,85272.00,0.00,Registro factura INV-00204,INV-00204,CC-100 Operaciones,Elena Mora 05 00001105
136,2026-05-21,1020,Bancos,0.00,105235.20,Pago factura INV-00132,INV-00132,CC-100 Operaciones,Bruno Garcia 02 00001105
137,2026-04-22,2100,Cuentas por pagar,0.00,18865.08,Registro factura INV-00231,INV-00231,CC-100 Operaciones,Ana Ruiz 07 00001105
138,2026-05-02,1180,IVA acreditable,7676.80,0.00,Registro factura INV-00184,INV-00184,CC-100 Operaciones,Ana Ruiz 01 00001105
139,2026-02-08,2100,Cuentas por pagar,0.00,107835.92,Registro factura INV-00229,INV-00229,CC-100 Operaciones,Diego Luna 04 00001105
140,2026-03-22,2100,Cuentas por pagar,0.00,102672.76,Registro factura INV-00120,INV-00120,CC-100 Operaciones,Fabian Rios 06 00001105
141,2026-03-21,2100,Cuentas por pagar,60681.92,0.00,Pago factura INV-00169,INV-00169,CC-100 Operaciones,Bruno Garcia 02 00001105
142,2026-03-23,1020,Bancos,0.00,9684.61,Pago factura INV-00223,INV-00223,CC-100 Operaciones,Bruno Garcia 02 00001105
143,2026-01-31,1020,Bancos,0.00,58063.80,Pago factura INV-00277,INV-00277,CC-100 Operaciones,Bruno Garcia 02 00001105
144,2026-01-30,1050,Cuentas por cobrar,44080.00,0.00,Registro venta INV-00225,INV-00225,CC-100 Operaciones,Bruno Garcia 02 00001105
145,2026-03-01,5000,Gastos operativos,12919.00,0.00,Registro factura INV-00216,INV-00216,CC-100 Operaciones,Carla Soto 03 00001105
146,2026-06-21,5000,Gastos operativos,36614.00,0.00,Registro factura INV-00105,INV-00105,CC-100 Operaciones,Carla Soto 03 00001105
147,2026-01-25,1180,IVA acreditable,5310.08,0.00,Registro factura INV-00265,INV-00265,CC-100 Operaciones,Diego Luna 04 00001105
148,2026-04-17,5000,Gastos operativos,39398.00,0.00,Registro factura INV-00288,INV-00288,CC-100 Operaciones,Diego Luna 04 00001105
149,2026-02-13,1180,IVA acreditable,7394.88,0.00,Registro factura INV-00070,INV-00070,CC-100 Operaciones,Ana Ruiz 07 00001105
150,2026-06-26,2100,Cuentas por pagar,0.00,85691.52,Registro factura INV-00336,INV-00336,CC-100 Operaciones,Fabian Rios 06 00001105
151,2026-01-11,1180,IVA acreditable,13640.48,0.00,Registro factura INV-00129,INV-00129,CC-100 Operaciones,Fabian Rios 06 00001105
152,2026-04-13,1180,IVA acreditable,11512.96,0.00,Registro factura INV-00235,INV-00235,CC-100 Operaciones,Diego Luna 10 00001105
153,2026-02-25,1180,IVA acreditable,6399.68,0.00,Registro factura INV-00017,INV-00017,CC-100 Operaciones,Elena Mora 05 00001105
154,2026-01-29,1020,Bancos,0.00,60207.48,Pago factura INV-00108,INV-00108,CC-100 Operaciones,Bruno Garcia 02 00001105
155,2026-05-20,5000,Gastos operativos,22098.00,0.00,Registro factura INV-00168,INV-00168,CC-100 Operaciones,Ana Ruiz 07 00001105
156,2026-02-05,1020,Bancos,0.00,30901.24,Pago factura INV-00349,INV-00349,CC-100 Operaciones,Bruno Garcia 02 00001105
157,2026-03-26,2100,Cuentas por pagar,90586.72,0.00,Pago factura INV-00006,INV-00006,CC-100 Operaciones,Bruno Garcia 02 00001105
158,2026-05-31,2100,Cuentas por pagar,26831.96,0.00,Pago factura INV-00287,INV-00287,CC-100 Operaciones,Bruno Garcia 02 00001105
159,2026-06-11,1020,Bancos,0.00,83935.28,Pago factura INV-00157,INV-00157,CC-100 Operaciones,Bruno Garcia 02 00001105
160,2026-02-26,2100,Cuentas por pagar,35896.20,0.00,Pago factura INV-00015,INV-00015,CC-100 Operaciones,Bruno Garcia 02 00001105
161,2026-02-01,2100,Cuentas por pagar,0.00,23923.84,Registro factura INV-00139,INV-00139,CC-100 Operaciones,Ana Ruiz 01 00001105
162,2026-05-25,1180,IVA acreditable,13028.96,0.00,Registro factura INV-00227,INV-00227,CC-100 Operaciones,Diego Luna 10 00001105
163,2026-03-19,5000,Gastos operativos,14141.00,0.00,Registro factura INV-00325,INV-00325,CC-100 Operaciones,Carla Soto 09 00001105
164,2026-04-24,1020,Bancos,0.00,61991.56,Pago factura INV-00128,INV-00128,CC-100 Operaciones,Bruno Garcia 02 00001105
165,2026-06-23,1020,Bancos,0.00,55712.48,Pago factura INV-00358,INV-00358,CC-100 Operaciones,Bruno Garcia 02 00001105
166,2026-04-18,1020,Bancos,0.00,58349.16,Pago factura INV-00195,INV-00195,CC-100 Operaciones,Bruno Garcia 02 00001105
167,2026-06-11,5000,Gastos operativos,90195.00,0.00,Registro factura INV-00285,INV-00285,CC-100 Operaciones,Ana Ruiz 01 00001105
168,2026-02-03,2100,Cuentas por pagar,0.00,53538.64,Registro factura INV-00023,INV-00023,CC-100 Operaciones,Carla Soto 03 00001105
169,2026-03-16,1180,IVA acreditable,6501.92,0.00,Registro factura INV-00053,INV-00053,CC-100 Operaciones,Bruno Garcia 08 00001105
170,2026-06-06,2100,Cuentas por pagar,0.00,28228.60,Registro factura INV-00326,INV-00326,CC-100 Operaciones,Fabian Rios 06 00001105
171,2026-02-16,5000,Gastos operativos,83681.00,0.00,Registro factura INV-00217,INV-00217,CC-100 Operaciones,Bruno Garcia 08 00001105
172,2026-02-08,2100,Cuentas por pagar,57204.24,0.00,Pago factura INV-00318,INV-00318,CC-100 Operaciones,Bruno Garcia 02 00001105
173,2026-06-26,5000,Gastos operativos,45801.00,0.00,Registro factura INV-00178,INV-00178,CC-100 Operaciones,Bruno Garcia 08 00001105
174,2026-05-02,5000,Gastos operativos,64364.00,0.00,Registro factura INV-00095,INV-00095,CC-100 Operaciones,Carla Soto 03 00001105
175,2026-02-24,1180,IVA acreditable,4186.40,0.00,Registro factura INV-00143,INV-00143,CC-100 Operaciones,Diego Luna 10 00001105
176,2026-04-14,5000,Gastos operativos,53441.00,0.00,Registro factura INV-00128,INV-00128,CC-100 Operaciones,Elena Mora 05 00001105
177,2026-06-05,1180,IVA acreditable,3339.52,0.00,Registro factura INV-00071,INV-00071,CC-100 Operaciones,Carla Soto 09 00001105
178,2026-03-26,2100,Cuentas por pagar,47138.92,0.00,Pago factura INV-00053,INV-00053,CC-100 Operaciones,Bruno Garcia 02 00001105
179,2026-03-08,2100,Cuentas por pagar,0.00,37132.76,Registro factura INV-00251,INV-00251,CC-100 Operaciones,Fabian Rios 06 00001105
180,2026-05-08,2100,Cuentas por pagar,0.00,72701.84,Registro factura INV-00203,INV-00203,CC-100 Operaciones,Carla Soto 09 00001105
181,2026-02-20,2100,Cuentas por pagar,81244.08,0.00,Pago factura INV-00246,INV-00246,CC-100 Operaciones,Bruno Garcia 02 00001105
182,2026-05-31,5000,Gastos operativos,40490.00,0.00,Registro factura INV-00192,INV-00192,CC-100 Operaciones,Diego Luna 10 00001105
183,2026-06-04,2100,Cuentas por pagar,94459.96,0.00,Pago factura INV-00227,INV-00227,CC-100 Operaciones,Bruno Garcia 02 00001105
184,2026-06-04,1020,Bancos,0.00,19918.36,Pago factura INV-00299,INV-00299,CC-100 Operaciones,Bruno Garcia 02 00001105
185,2026-04-14,2100,Cuentas por pagar,0.00,61991.56,Registro factura INV-00128,INV-00128,CC-100 Operaciones,Elena Mora 05 00001105
186,2026-05-01,2100,Cuentas por pagar,0.00,107758.20,Registro factura INV-00294,INV-00294,CC-100 Operaciones,Fabian Rios 06 00001105
187,2026-04-04,1180,IVA acreditable,9504.32,0.00,Registro factura INV-00008,INV-00008,CC-100 Operaciones,Ana Ruiz 01 00001105
188,2026-04-27,2100,Cuentas por pagar,0.00,55727.56,Registro factura INV-00049,INV-00049,CC-100 Operaciones,Bruno Garcia 08 00001105
189,2026-06-06,2100,Cuentas por pagar,30980.12,0.00,Pago factura INV-00193,INV-00193,CC-100 Operaciones,Bruno Garcia 02 00001105
190,2026-06-02,2100,Cuentas por pagar,50174.64,0.00,Pago factura INV-00205,INV-00205,CC-100 Operaciones,Bruno Garcia 02 00001105
191,2026-05-10,2100,Cuentas por pagar,0.00,36292.92,Registro factura INV-00005,INV-00005,CC-100 Operaciones,Ana Ruiz 01 00001105
192,2026-04-17,2100,Cuentas por pagar,0.00,45701.68,Registro factura INV-00288,INV-00288,CC-100 Operaciones,Diego Luna 04 00001105
193,2026-06-15,1020,Bancos,0.00,84968.84,Pago factura INV-00047,INV-00047,CC-100 Operaciones,Bruno Garcia 02 00001105
194,2026-05-23,2100,Cuentas por pagar,9684.61,0.00,Pago factura INV-00343,INV-00343,CC-100 Operaciones,Bruno Garcia 02 00001105
