entry_id,date,account_code,account_name,debit,credit,description,invoice_uuid,cost_center,approver
42,2026-03-31,2100,Cuentas por pagar,0.00,104576.32,Registro factura INV-00336,INV-00336,CC-100 Operaciones,Carla Soto 03 00001202
43,2026-05-27,5000,Gastos operativos,45069.00,0.00,Registro factura INV-00023,INV-00023,CC-100 Operaciones,Bruno Garcia 02 00001202
44,2026-05-17,1020,Bancos,0.00,18111.08,Pago factura INV-00004,INV-00004,CC-100 Operaciones,Bruno Garcia 02 00001202
45,2026-05-08,1180,IVA acreditable,11962.72,0.00,Registro factura INV-00084,INV-00084,CC-100 Operaciones,Ana Ruiz 01 00001202
46,2026-06-24,1180,IVA acreditable,7326.72,0.00,Registro factura INV-00078,INV-00078,CC-100 Operaciones,Bruno Garcia 02 00001202
47,2026-05-08,5000,Gastos operativos,74767.00,0.00,Registro factura INV-00084,INV-00084,CC-100 Operaciones,Ana Ruiz 01 00001202
48,2026-04-20,2100,Cuentas por pagar,0.00,84152.20,Registro factura INV-00151,INV-00151,CC-100 Operaciones,Carla Soto 03 00001202
49,2026-04-11,2100,Cuentas por pagar,89133.24,0.00,Pago factura INV-00107,INV-00107,CC-100 Operaciones,Bruno Garcia 02 00001202
50,2026-03-23,1020,Bancos,0.00,76035.68,Pago factura INV-00104,INV-00104,CC-100 Operaciones,Bruno Garcia 02 00001202
51,2026-01-26,2100,Cuentas por pagar,99417.80,0.00,Pago factura INV-00366,INV-00366,CC-100 Operaciones,Bruno Garcia 02 00001202
52,2026-02-25,1180,IVA acreditable,10803.20,0.00,Registro factura INV-00206,INV-00206,CC-100 Operaciones,Ana Ruiz 07 00001202
53,2026-03-10,2100,Cuentas por pagar,20011.16,0.00,Pago factura INV-00360,INV-00360,CC-100 Operaciones,Bruno Garcia 02 00001202
54,2026-03-25,1050,Cuentas por cobrar,0.00,63800.00,Reversion de venta cancelada INV-00046,INV-00046,CC-100 Operaciones,Bruno Garcia 02 00001202
55,2026-05-17,1020,Bancos,0.00,78077.28,Pago factura INV-00114,INV-00114,CC-100 Operaciones,Bruno Garcia 02 00001202
56,2026-02-28,2100,Cuentas por pagar,0.00,108405.48,Registro factura INV-00345,INV-00345,CC-100 Operaciones,Fabian Rios 06 00001202
57,2026-04-05,2100,Cuentas por pagar,32478.84,0.00,Pago factura INV-00037,INV-00037,CC-100 Operaciones,Bruno Garcia 02 00001202
58,2026-03-16,2100,Cuentas por pagar,0.00,15274.88,Registro factura INV-00074,INV-00074,CC-100 Operaciones,Fabian Rios 06 00001202
59,2026-05-12,2100,Cuentas por pagar,19615.36,0.00,Pago factura INV-00016,INV-00016,CC-100 Operaciones,Bruno Garcia 02 00001202
60,2026-04-22,1180,IVA acreditable,10147.20,0.00,Registro factura INV-00025,INV-00025,CC-100 Operaciones,Ana Ruiz 07 00001202
61,2026-03-15,2100,Cuentas por pagar,58431.52,0.00,Pago factura INV-00196,INV-00196,CC-100 Operaciones,Bruno Garcia 02 00001202
62,2026-02-08,1020,Bancos,0.00,77189.88,Pago factura INV-00247,INV-00247,CC-100 Operaciones,Bruno Garcia 02 00001202
63,2026-02-02,2100,Cuentas por pagar,28511.64,0.00,Pago factura INV-00252,INV-00252,CC-100 Operaciones,Bruno Garcia 02 00001202
64,2026-05-29,2100,Cuentas por pagar,0.00,53674.36,Registro factura INV-00086,INV-00086,CC-100 Operaciones,Fabian Rios 06 00001202
65,2026-03-03,2100,Cuentas por pagar,0.00,91856.92,Registro factura INV-00071,INV-00071,CC-100 Operaciones,Carla Soto 03 00001202
66,2026-03-31,1020,Bancos,0.00,102163.52,Pago factura INV-00368,INV-00368,CC-100 Operaciones,Bruno Garcia 02 00001202
67,2026-01-24,2100,Cuentas por pagar,40374.96,0.00,Pago factura INV-00043,INV-00043,CC-100 Operaciones,Bruno Garcia 02 00001202
68,2026-03-31,2100,Cuentas por pagar,102163.52,0.00,Pago factura INV-00368,INV-00368,CC-100 Operaciones,Bruno Garcia 02 00001202
69,2026-06-14,1020,Bancos,0.00,72975.60,Pago factura INV-00170,INV-00170,CC-100 Operaciones,Bruno Garcia 02 00001202
70,2026-01-12,1020,Bancos,0.00,22012.39,Pago factura INV-00299,INV-00299,CC-100 Operaciones,Bruno Garcia 02 00001202
71,2026-06-22,1020,Bancos,0.00,64801.08,Pago factura INV-00144,INV-00144,CC-100 Operaciones,Bruno Garcia 02 00001202
72,2026-04-27,1180,IVA acreditable,13904.80,0.00,Registro factura INV-00120,INV-00120,CC-100 Operaciones,Diego Luna 10 00001202
73,2026-04-15,2100,Cuentas por pagar,48025.16,0.00,Pago factura INV-00342,INV-00342,CC-100 Operaciones,Bruno Garcia 02 00001202
74,2026-02-26,1020,Bancos,0.00,108977.36,Pago factura INV-00041,INV-00041,CC-100 Operaciones,Bruno Garcia 02 00001202
75,2026-03-24,1050,Cuentas por cobrar,63800.00,0.00,Registro venta INV-00046,INV-00046,CC-100 Operaciones,Bruno Garcia 02 00001202
76,2026-06-11,1020,Bancos,0.00,46875.60,Pago factura INV-00123,INV-00123,CC-100 Operaciones,Bruno Garcia 02 00001202
77,2026-02-07,2100,Cuentas por pagar,53157.00,0.00,Pago factura INV-00246,INV-00246,CC-100 Operaciones,Bruno Garcia 02 00001202
78,2026-01-23,1020,Bancos,0.00,15510.13,Pago factura INV-00032,INV-00032,CC-100 Operaciones,Bruno Garcia 02 00001202
79,2026-02-18,2100,Cuentas por pagar,0.00,80720.92,Registro factura INV-00014,INV-00014,CC-100 Operaciones,Diego Luna 10 00001202
80,2026-03-13,5000,Gastos operativos,31424.00,0.00,Registro factura INV-00347,INV-00347,CC-100 Operaciones,Carla Soto 09 00001202
81,2026-02-14,1180,IVA acreditable,9473.76,0.00,Registro factura INV-00356,INV-00356,CC-100 Operaciones,Fabian Rios 06 00001202
82,2026-02-09,1180,IVA acreditable,3575.04,0.00,Registro factura INV-00211,INV-00211,CC-100 Operaciones,Ana Ruiz 01 00001202
83,2026-05-28,2100,Cuentas por pagar,14946.60,0.00,Pago factura INV-00266,INV-00266,CC-100 Operaciones,Bruno Garcia 02 00001202
84,2026-02-18,2100,Cuentas por pagar,34673.56,0.00,Pago factura INV-00344,INV-00344,CC-100 Operaciones,Bruno Garcia 02 00001202
85,2026-02-25,2100,Cuentas por pagar,0.00,92340.64,Registro factura INV-00083,INV-00083,CC-100 Operaciones,Elena Mora 05 00001202
86,2026-02-17,2100,Cuentas por pagar,0.00,34054.12,Registro factura INV-00130,INV-00130,CC-100 Operaciones,Carla Soto 03 00001202
87,2026-03-14,2100,Cuentas por pagar,60255.04,0.00,Pago factura INV-00351,INV-00351,CC-100 Operaciones,Bruno Garcia 02 00001202
88,2026-05-17,2100,Cuentas por pagar,78077.28,0.00,Pago factura INV-00114,INV-00114,CC-100 Operaciones,Bruno Garcia 02 00001202
89,2026-05-12,2100,Cuentas por pagar,0.00,27894.52,Registro factura INV-00072,INV-00072,CC-100 Operaciones,Elena Mora 05 00001202
90,2026-02-09,2100,Cuentas por pagar,0.00,25919.04,Registro factura INV-00211,INV-00211,CC-100 Operaciones,Ana Ruiz 01 00001202
91,2026-06-25,5000,Gastos operativos,31703.00,0.00,Registro factura INV-00063,INV-00063,CC-100 Operaciones,Ana Ruiz 01 00001202
92,2026-04-05,2100,Cuentas por pagar,101278.44,0.00,Pago factura INV-00036,INV-00036,CC-100 Operaciones,Bruno Garcia 02 00001202
93,2026-01-10,1180,IVA acreditable,4793.28,0.00,Registro factura INV-00076,INV-00076,CC-100 Operaciones,Ana Ruiz 07 00001202
94,2026-06-15,2100,Cuentas por pagar,100903.76,0.00,Pago factura INV-00079,INV-00079,CC-100 Operaciones,Bruno Garcia 02 00001202
95,2026-06-13,1020,Bancos,0.00,103219.12,Pago factura INV-00045,INV-00045,CC-100 Operaciones,Bruno Garcia 02 00001202
96,2026-04-13,5000,Gastos operativos,78270.00,0.00,Registro factura INV-00195,INV-00195,CC-100 Operaciones,Bruno Garcia 08 00001202
97,2026-04-23,2100,Cuentas por pagar,90793.20,0.00,Pago factura INV-00195,INV-00195,CC-100 Operaciones,Bruno Garcia 02 00001202
98,2026-05-12,1020,Bancos,0.00,72254.08,Pago factura INV-00062,INV-00062,CC-100 Operaciones,Bruno Garcia 02 00001202
99,2026-04-02,5000,Gastos operativos,50606.00,0.00,Registro factura INV-00009,INV-00009,CC-100 Operaciones,Ana Ruiz 07 00001202
100,2026-01-11,2100,Cuentas por pagar,0.00,88379.24,Registro factura INV-00244,INV-00244,CC-100 Operaciones,Diego Luna 04 00001202
101,2026-03-22,1180,IVA acreditable,3944.32,0.00,Registro factura INV-00249,INV-00249,CC-100 Operaciones,Fabian Rios 06 00001202
102,2026-06-17,2100,Cuentas por pagar,0.00,59559.04,Registro factura INV-00253,INV-00253,CC-100 Operaciones,Carla Soto 09 00001202
103,2026-06-24,1180,IVA acreditable,11372.16,0.00,Registro factura INV-00201,INV-00201,CC-100 Operaciones,Diego Luna 04 00001202
104,2026-03-06,2100,Cuentas por pagar,0.00,56720.52,Registro factura INV-00348,INV-00348,CC-100 Operaciones,Diego Luna 04 00001202
105,2026-03-10,2100,Cuentas por pagar,0.00,56408.48,Registro factura INV-00259,INV-00259,CC-100 Operaciones,Bruno Garcia 08 00001202
106,2026-04-09,5000,Gastos operativos,72011.00,0.00,Registro factura INV-00213,INV-00213,CC-100 Operaciones,Bruno Garcia 02 00001202
107,2026-04-03,2100,Cuentas por pagar,0.00,55243.84,Registro factura INV-00365,INV-00365,CC-100 Operaciones,Fabian Rios 06 00001202
108,2026-02-15,5000,Gastos operativos,21324.00,0.00,Registro factura INV-00222,INV-00222,CC-100 Operaciones,Carla Soto 09 00001202
109,2026-01-12,5000,Gastos operativos,43214.00,0.00,Registro factura INV-00240,INV-00240,CC-100 Operaciones,Ana Ruiz 01 00001202
110,2026-03-20,5000,Gastos operativos,91041.00,0.00,Registro factura INV-00339,INV-00339,CC-100 Operaciones,Diego Luna 04 00001202
111,2026-06-12,1180,IVA acreditable,8938.08,0.00,Registro factura INV-00144,INV-00144,CC-100 Operaciones,Fabian Rios 06 00001202
112,2026-06-28,5000,Gastos operativos,72457.00,0.00,Registro factura INV-00282,INV-00282,CC-100 Operaciones,Bruno Garcia 08 00001202
113,2026-06-26,5000,Gastos operativos,53636.00,0.00,Registro factura INV-00060,INV-00060,CC-100 Operaciones,Bruno Garcia 08 00001202
114,2026-06-12,2100,Cuentas por pagar,19156.24,0.00,Pago factura INV-00081,INV-00081,CC-100 Operaciones,Bruno Garcia 02 00001202
115,2026-04-04,2100,Cuentas por pagar,85597.56,0.00,Pago factura INV-00155,INV-00155,CC-100 Operaciones,Bruno Garcia 02 00001202
116,2026-02-08,2100,Cuentas por pagar,77189.88,0.00,Pago factura INV-00247,INV-00247,CC-100 Operaciones,Bruno Garcia 02 00001202
117,2026-04-07,1180,IVA acreditable,5325.60,0.00,Registro factura INV-00333,INV-00333,CC-100 Operaciones,Bruno Garcia 08 00001202
118,2026-06-05,5000,Gastos operativos,28183.00,0.00,Registro factura INV-00176,INV-00176,CC-100 Operaciones,Ana Ruiz 07 00001202
119,2026-02-23,2100,Cuentas por pagar,0.00,66919.24,Registro factura INV-00040,INV-00040,CC-100 Operaciones,Carla Soto 03 00001202
120,2026-03-23,5000,Gastos operativos,57076.00,0.00,Registro factura INV-00281,INV-00281,CC-100 Operaciones,Elena Mora 05 00001202
121,2026-03-08,1020,Bancos,0.00,27469.96,Pago factura INV-00061,INV-00061,CC-100 Operaciones,Bruno Garcia 02 00001202
122,2026-06-26,2100,Cuentas por pagar,0.00,35200.20,Registro factura INV-00265,INV-00265,CC-100 Operaciones,Fabian Rios 06 00001202
123,2026-04-26,1020,Bancos,0.00,45003.36,Pago factura INV-00287,INV-00287,CC-100 Operaciones,Bruno Garcia 02 00001202
124,2026-05-13,1180,IVA acreditable,5291.04,0.00,Registro factura INV-00156,INV-00156,CC-100 Operaciones,Bruno Garcia 02 00001202
125,2026-01-28,5000,Gastos operativos,45825.00,0.00,Registro factura INV-00246,INV-00246,CC-100 Operaciones,Elena Mora 05 00001202
126,2026-05-07,1020,Bancos,0.00,100809.80,Pago factura INV-00120,INV-00120,CC-100 Operaciones,Bruno Garcia 02 00001202
127,2026-05-07,2100,Cuentas por pagar,0.00,18111.08,Registro factura INV-00004,INV-00004,CC-100 Operaciones,Bruno Garcia 02 00001202
128,2026-02-13,1180,IVA acreditable,10112.32,0.00,Registro factura INV-00318,INV-00318,CC-100 Operaciones,Carla Soto 09 00001202
129,2026-06-17,2100,Cuentas por pagar,101750.56,0.00,Pago factura INV-00353,INV-00353,CC-100 Operaciones,Bruno Garcia 02 00001202
130,2026-02-25,1050,Cuentas por cobrar,0.00,71340.00,Cobro factura INV-00286,INV-00286,CC-100 Operaciones,Bruno Garcia 02 00001202
131,2026-05-15,2100,Cuentas por pagar,97788.00,0.00,Pago factura INV-00218,INV-00218,CC-100 Operaciones,Bruno Garcia 02 00001202
132,2026-06-27,2100,Cuentas por pagar,0.00,39572.24,Registro factura INV-00212,INV-00212,CC-100 Operaciones,Ana Ruiz 01 00001202
133,2026-05-31,1180,IVA acreditable,11292.64,0.00,Registro factura INV-00017,INV-00017,CC-100 Operaciones,Bruno Garcia 08 00001202
134,2026-05-23,1180,IVA acreditable,4471.36,0.00,Registro factura INV-00340,INV-00340,CC-100 Operaciones,Bruno Garcia 08 00001202
135,2026-03-18,1020,Bancos,0.00,91229.36,Pago factura INV-00127,INV-00127,CC-100 Operaciones,Bruno Garcia 02 00001202
136,2026-03-23,2100,Cuentas por pagar,0.00,102704.08,Registro factura INV-00089,INV-00089,CC-100 Operaciones,Carla Soto 03 00001202
137,2026-05-29,1180,IVA acreditable,7403.36,0.00,Registro factura INV-00086,INV-00086,CC-100 Operaciones,Fabian Rios 06 00001202
138,2026-06-09,1020,Bancos,0.00,74114.72,Pago factura INV-00124,INV-00124,CC-100 Operaciones,Bruno Garcia 02 00001202
139,2026-06-30,2100,Cuentas por pagar,23683.72,0.00,Pago factura INV-00323,INV-00323,CC-100 Operaciones,Bruno Garcia 02 00001202
140,2026-05-11,5000,Gastos operativos,64914.00,0.00,Registro factura INV-00290,INV-00290,CC-100 Operaciones,Bruno Garcia 08 00001202
141,2026-05-27,2100,Cuentas por pagar,57797.00,0.00,Pago factura INV-00094,INV-00094,CC-100 Operaciones,Bruno Garcia 02 00001202
142,2026-01-23,1180,IVA acreditable,3860.80,0.00,Registro factura INV-00291,INV-00291,CC-100 Operaciones,Diego Luna 04 00001202
143,2026-02-11,1050,Cuentas por cobrar,63943.84,0.00,Registro venta INV-00372,INV-00372,CC-100 Operaciones,Bruno Garcia 02 00001202
144,2026-01-22,5000,Gastos operativos,58611.00,0.00,Registro factura INV-00224,INV-00224,CC-100 Operaciones,Elena Mora 05 00001202
145,2026-02-23,5000,Gastos operativos,57689.00,0.00,Registro factura INV-00040,INV-00040,CC-100 Operaciones,Carla Soto 03 00001202
146,2026-03-08,1020,Bancos,0.00,38016.68,Pago factura INV-00059,INV-00059,CC-100 Operaciones,Bruno Garcia 02 00001202
147,2026-06-03,1020,Bancos,0.00,55660.28,Pago factura INV-00052,INV-00052,CC-100 Operaciones,Bruno Garcia 02 00001202
148,2026-01-25,2100,Cuentas por pagar,0.00,106696.80,Registro factura INV-00117,INV-00117,CC-100 Operaciones,Diego Luna 04 00001202
149,2026-06-19,1180,IVA acreditable,15072.96,0.00,Registro factura INV-00048,INV-00048,CC-100 Operaciones,Ana Ruiz 01 00001202
150,2026-06-13,2100,Cuentas por pagar,46380.28,0.00,Pago factura INV-00172,INV-00172,CC-100 Operaciones,Bruno Garcia 02 00001202
151,2026-03-20,2100,Cuentas por pagar,51360.16,0.00,Pago factura INV-00226,INV-00226,CC-100 Operaciones,Bruno Garcia 02 00001202
152,2026-06-12,1020,Bancos,0.00,19156.24,Pago factura INV-00081,INV-00081,CC-100 Operaciones,Bruno Garcia 02 00001202
153,2026-06-01,1180,IVA acreditable,12807.04,0.00,Registro factura INV-00149,INV-00149,CC-100 Operaciones,Carla Soto 03 00001202
154,2026-06-01,2100,Cuentas por pagar,98787.92,0.00,Pago factura INV-00192,INV-00192,CC-100 Operaciones,Bruno Garcia 02 00001202
155,2026-04-24,2100,Cuentas por pagar,0.00,36082.96,Registro factura INV-00175,INV-00175,CC-100 Operaciones,Ana Ruiz 01 00001202
156,2026-04-11,1180,IVA acreditable,6160.80,0.00,Registro factura INV-00179,INV-00179,CC-100 Operaciones,Diego Luna 04 00001202
157,2026-02-23,1020,Bancos,0.00,98887.68,Pago factura INV-00157,INV-00157,CC-100 Operaciones,Bruno Garcia 02 00001202
158,2026-03-08,2100,Cuentas por pagar,27469.96,0.00,Pago factura INV-00061,INV-00061,CC-100 Operaciones,Bruno Garcia 02 00001202
159,2026-03-09,2100,Cuentas por pagar,46419.72,0.00,Pago factura INV-00314,INV-00314,CC-100 Operaciones,Bruno Garcia 02 00001202
160,2026-05-23,2100,Cuentas por pagar,13076.92,0.00,Pago factura INV-00016,INV-00016,CC-100 Operaciones,Bruno Garcia 02 00001202
161,2026-03-19,5000,Gastos operativos,60432.00,0.00,Registro factura INV-00133,INV-00133,CC-100 Operaciones,Ana Ruiz 07 00001202
162,2026-02-22,5000,Gastos operativos,49882.00,0.00,Registro factura INV-00275,INV-00275,CC-100 Operaciones,Diego Luna 04 00001202
163,2026-05-04,5000,Gastos operativos,93516.00,0.00,Registro factura INV-00269,INV-00269,CC-100 Operaciones,Carla Soto 03 00001202
164,2026-02-15,5000,Gastos operativos,73011.00,0.00,Registro factura INV-00047,INV-00047,CC-100 Operaciones,Ana Ruiz 01 00001202
165,2026-03-07,2100,Cuentas por pagar,0.00,55380.72,Registro factura INV-00058,INV-00058,CC-100 Operaciones,Carla Soto 09 00001202
166,2026-06-10,5000,Gastos operativos,77073.00,0.00,Registro factura INV-00128,INV-00128,CC-100 Operaciones,Bruno Garcia 02 00001202
167,2026-04-15,2100,Cuentas por pagar,0.00,25706.76,Registro factura INV-00121,INV-00121,CC-100 Operaciones,Diego Luna 10 00001202
168,2026-04-09,1180,IVA acreditable,6400.00,0.00,Registro factura INV-00096,INV-00096,CC-100 Operaciones,Bruno Garcia 08 00001202
169,2026-02-12,5000,Gastos operativos,24113.00,0.00,Registro factura INV-00241,INV-00241,CC-100 Operaciones,Bruno Garcia 02 00001202
170,2026-04-30,2100,Cuentas por pagar,0.00,85347.00,Registro factura INV-00018,INV-00018,CC-100 Operaciones,Carla Soto 09 00001202
171,2026-05-22,1180,IVA acreditable,13625.92,0.00,Registro factura INV-00192,INV-00192,CC-100 Operaciones,Carla Soto 09 00001202
172,2026-01-30,2100,Cuentas por pagar,91595.92,0.00,Pago factura INV-00020,INV-00020,CC-100 Operaciones,Bruno Garcia 02 00001202
173,2026-04-10,1020,Bancos,0.00,49300.00,Pago factura INV-00364,INV-00364,CC-100 Operaciones,Bruno Garcia 02 00001202
174,2026-05-05,1180,IVA acreditable,4509.28,0.00,Registro factura INV-00016,INV-00016,CC-100 Operaciones,Fabian Rios 06 00001202
175,2026-06-05,1180,IVA acreditable,5348.32,0.00,Registro factura INV-00230,INV-00230,CC-100 Operaciones,Carla Soto 03 00001202
176,2026-03-02,1020,Bancos,0.00,52916.88,Pago factura INV-00324,INV-00324,CC-100 Operaciones,Bruno Garcia 02 00001202
177,2026-04-24,2100,Cuentas por pagar,89482.40,0.00,Pago factura INV-00361,INV-00361,CC-100 Operaciones,Bruno Garcia 02 00001202
178,2026-03-30,2100,Cuentas por pagar,0.00,49300.00,Registro factura INV-00312,INV-00312,CC-100 Operaciones,Fabian Rios 06 00001202
179,2026-01-31,5000,Gastos operativos,68203.00,0.00,Registro factura INV-00235,INV-00235,CC-100 Operaciones,Bruno Garcia 02 00001202
180,2026-02-12,2100,Cuentas por pagar,0.00,41580.20,Registro factura INV-00147,INV-00147,CC-100 Operaciones,Diego Luna 10 00001202
181,2026-05-03,5000,Gastos operativos,89018.00,0.00,Registro factura INV-00320,INV-00320,CC-100 Operaciones,Fabian Rios 06 00001202
182,2026-01-29,1020,Bancos,0.00,62272.28,Pago factura INV-00332,INV-00332,CC-100 Operaciones,Bruno Garcia 02 00001202
183,2026-02-14,5000,Gastos operativos,59211.00,0.00,Registro factura INV-00356,INV-00356,CC-100 Operaciones,Fabian Rios 06 00001202
184,2026-04-29,1020,Bancos,0.00,18463.72,Pago factura INV-00142,INV-00142,CC-100 Operaciones,Bruno Garcia 02 00001202
185,2026-03-15,1180,IVA acreditable,15091.52,0.00,Registro factura INV-00180,INV-00180,CC-100 Operaciones,Ana Ruiz 01 00001202
186,2026-03-02,1180,IVA acreditable,9401.44,0.00,Registro factura INV-00354,INV-00354,CC-100 Operaciones,Bruno Garcia 08 00001202
187,2026-05-29,5000,Gastos operativos,50568.00,0.00,Registro factura INV-00277,INV-00277,CC-100 Operaciones,Diego Luna 04 00001202
188,2026-02-23,2100,Cuentas por pagar,0.00,35049.40,Registro factura INV-00258,INV-00258,CC-100 Operaciones,Ana Ruiz 01 00001202
189,2026-06-12,2100,Cuentas por pagar,0.00,86494.24,Registro factura INV-00330,INV-00330,CC-100 Operaciones,Diego Luna 04 00001202
190,2026-02-08,2100,Cuentas por pagar,0.00,34673.56,Registro factura INV-00344,INV-00344,CC-100 Operaciones,Diego Luna 04 00001202
191,2026-06-17,1180,IVA acreditable,8215.04,0.00,Registro factura INV-00253,INV-00253,CC-100 Operaciones,Carla Soto 09 00001202
192,2026-02-17,5000,Gastos operativos,14404.00,0.00,Registro factura INV-00053,INV-00053,CC-100 Operaciones,Elena Mora 05 00001202
193,2026-01-22,2100,Cuentas por pagar,80303.32,0.00,Pago factura INV-00352,INV-00352,CC-100 Operaciones,Bruno Garcia 02 00001202
