uuid,issuer_rfc,receiver_rfc,issue_date,subtotal,iva,total,concepto_text,uso_cfdi,forma_pago,metodo_pago,status
INV-00328,YPD930804CIB,YNY921111BSO,2026-05-18,20986.00,3357.76,24343.76,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00262,YOH710218BXB,YNY921111BSO,2026-03-10,45291.00,7246.56,52537.56,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00005,YOZ890804CGB,YNY921111BSO,2026-03-31,16655.00,2664.80,19319.80,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00064,YPK700525CLO,YNY921111BSO,2026-02-14,18915.00,3026.40,21941.40,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00134,YOQ800525CBO,YNY921111BSO,2026-06-13,20778.00,3324.48,24102.48,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00051,YPO740525CNO,YNY921111BSO,2026-03-27,49649.00,7943.84,57592.84,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00206,YPT790804CQB,YNY921111BSO,2026-05-21,72921.00,11667.36,84588.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00077,YOH710218BXB,YNY921111BSO,2026-03-11,69062.00,11049.92,80111.92,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00036,YPB910218CHB,YNY921111BSO,2026-04-24,72652.00,11624.32,84276.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00085,YOK741111BYO,YNY921111BSO,2026-04-14,25774.00,4123.84,29897.84,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00067,YOI720525BXO,YNY921111BSO,2026-03-21,92066.00,14730.56,106796.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00188,YPN730218CNB,YNY921111BSO,2026-03-19,67999.00,10879.84,78878.84,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00049,YPP750804COB,YNY921111BSO,2026-04-04,72666.00,11626.56,84292.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00068,YPS780525CPO,YNY921111BSO,2026-05-11,15598.00,2495.68,18093.68,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00227,YOY880525CFO,YNY921111BSO,2026-03-23,51617.00,8258.72,59875.72,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00240,YOL750218BZB,YNY921111BSO,2026-04-18,93633.00,14981.28,108614.28,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00319,YOZ890804CGB,YNY921111BSO,2026-04-01,45436.00,7269.76,52705.76,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00032,YPN730218CNB,YNY921111BSO,2026-03-17,55081.00,8812.96,63893.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00223,YOS821111CCO,YNY921111BSO,2026-01-13,27309.00,4369.44,31678.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00279,YOF990804BWB,YNY921111BSO,2026-02-11,67205.00,10752.80,77957.80,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00229,YOH710218BXB,YNY921111BSO,2026-03-12,78851.00,12616.16,91467.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00310,YPA901111CGO,YNY921111BSO,2026-04-12,43452.00,6952.32,50404.32,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00352,YOT830218CDB,YNY921111BSO,2026-01-27,30772.00,4923.52,35695.52,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00021,YOP790218CBB,YNY921111BSO,2026-06-02,57677.00,9228.32,66905.32,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00253,YPE941111CIO,YNY921111BSO,2026-05-28,41061.00,6569.76,47630.76,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00243,YOK741111BYO,YNY921111BSO,2026-04-13,77110.00,12337.60,89447.60,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00157,YPR770218CPB,YNY921111BSO,2026-04-26,24589.00,3934.24,28523.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00247,YPU801111CQO,YNY921111BSO,2026-05-31,67997.00,10879.52,78876.52,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00029,YNZ930218BTB,YNY921111BSO,2026-01-05,41936.00,6709.76,48645.76,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00306,YPQ761111COO,YNY921111BSO,2026-04-18,21018.00,3362.88,24380.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00152,YPU801111CQO,YNY921111BSO,2026-06-02,65320.00,10451.20,75771.20,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00108,YPS780525CPO,YNY921111BSO,2026-05-09,28550.00,4568.00,33118.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00338,YOJ730804BYB,YNY921111BSO,2026-03-30,28436.00,4549.76,32985.76,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00242,YOU840525CDO,YNY921111BSO,2026-02-10,35409.00,5665.44,41074.44,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00222,YOI720525BXO,YNY921111BSO,2026-03-18,23656.00,3784.96,27440.96,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00266,YOF990804BWB,YNY921111BSO,2026-02-12,52729.00,8436.64,61165.64,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00145,YPI981111CKO,YNY921111BSO,2026-01-20,80205.00,12832.80,93037.80,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00321,YOO781111CAO,YNY921111BSO,2026-05-22,24139.00,3862.24,28001.24,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00060,YOF990804BWB,YNY921111BSO,2026-02-16,67484.00,10797.44,78281.44,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00181,YPN730218CNB,YNY921111BSO,2026-03-18,12340.00,1974.40,14314.40,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00285,YOO781111CAO,YNY921111BSO,2026-05-23,39566.00,6330.56,45896.56,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00037,YPR770218CPB,YNY921111BSO,2026-05-02,49822.00,7971.52,57793.52,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00241,YOQ800525CBO,YNY921111BSO,2026-06-14,23699.00,3791.84,27490.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00340,YPJ990218CLB,YNY921111BSO,2026-02-01,29670.00,4747.20,34417.20,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00078,YPF950218CJB,YNY921111BSO,2026-06-06,65142.00,10422.72,75564.72,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00122,YPI981111CKO,YNY921111BSO,2026-01-19,53165.00,8506.40,61671.40,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00071,YON770804CAB,YNY921111BSO,2026-05-10,72378.00,11580.48,83958.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00095,YOC961111BUO,YNY921111BSO,2026-01-16,40652.00,6504.32,47156.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00360,YOE980525BVO,YNY921111BSO,2026-02-06,19567.00,3130.72,22697.72,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00126,YPJ990218CLB,YNY921111BSO,2026-01-29,61252.00,9800.32,71052.32,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00061,YPV810218CRB,YNY921111BSO,2026-06-15,77686.00,12429.76,90115.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00146,YOV850804CEB,YNY921111BSO,2026-02-15,38091.00,6094.56,44185.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00178,YPA901111CGO,YNY921111BSO,2026-04-15,63061.00,10089.76,73150.76,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00288,YOD970218BVB,YNY921111BSO,2026-01-21,27853.00,4456.48,32309.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00204,YOR810804CCB,YNY921111BSO,2026-06-28,90836.00,14533.76,105369.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00202,YOA940525BTO,YNY921111BSO,2026-06-05,30030.00,4804.80,34834.80,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00004,YOS821111CCO,YNY921111BSO,2026-01-15,59265.00,9482.40,68747.40,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00113,YOX870218CFB,YNY921111BSO,2026-03-09,27637.00,4421.92,32058.92,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00252,YOK741111BYO,YNY921111BSO,2026-04-10,83240.00,13318.40,96558.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00090,YPW820525CRO,YNY921111BSO,2026-06-23,89591.00,14334.56,103925.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00025,YOV850804CEB,YNY921111BSO,2026-02-18,16666.00,2666.56,19332.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00179,YPM721111CMO,YNY921111BSO,2026-03-02,78200.00,12512.00,90712.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00066,YOB950804BUB,YNY921111BSO,2026-02-05,22321.00,3571.36,25892.36,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00228,YPQ761111COO,YNY921111BSO,2026-04-17,42263.00,6762.08,49025.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00333,YPP750804COB,YNY921111BSO,2026-04-10,69760.00,11161.60,80921.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00116,YOM760525BZO,YNY921111BSO,2026-05-03,39108.00,6257.28,45365.28,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00322,YPQ761111COO,YNY921111BSO,2026-04-15,12823.00,2051.68,14874.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00111,YOQ800525CBO,YNY921111BSO,2026-06-12,22224.00,3555.84,25779.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00154,YOT830218CDB,YNY921111BSO,2026-01-25,34941.00,5590.56,40531.56,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00293,YPM721111CMO,YNY921111BSO,2026-03-08,83534.00,13365.44,96899.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00187,YPF950218CJB,YNY921111BSO,2026-06-08,63149.00,10103.84,73252.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00130,YPJ990218CLB,YNY921111BSO,2026-01-31,65956.00,10552.96,76508.96,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00156,YOH710218BXB,YNY921111BSO,2026-03-05,37568.00,6010.88,43578.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00327,YOG701111BWO,YNY921111BSO,2026-02-26,56777.00,9084.32,65861.32,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00075,YPF950218CJB,YNY921111BSO,2026-06-09,56000.00,8960.00,64960.00,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00305,YPD930804CIB,YNY921111BSO,2026-05-14,43181.00,6908.96,50089.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00073,YPE941111CIO,YNY921111BSO,2026-05-27,49872.00,7979.52,57851.52,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00055,YOD970218BVB,YNY921111BSO,2026-01-25,45144.00,7223.04,52367.04,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00195,YPG960525CJO,YNY921111BSO,2026-06-22,19075.00,3052.00,22127.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00091,YPG960525CJO,YNY921111BSO,2026-06-21,91006.00,14560.96,105566.96,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00275,YOX870218CFB,YNY921111BSO,2026-03-14,62949.00,10071.84,73020.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00276,YPV810218CRB,YNY921111BSO,2026-06-14,21568.00,3450.88,25018.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00054,YOX870218CFB,YNY921111BSO,2026-03-12,94290.00,15086.40,109376.40,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00096,YOQ800525CBO,YNY921111BSO,2026-06-16,42877.00,6860.32,49737.32,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00176,YPW820525CRO,YNY921111BSO,2026-01-19,22500.00,3600.00,26100.00,Soporte y licencias de tecnologia,G03,03,PPD,cancelado
INV-00079,YPA901111CGO,YNY921111BSO,2026-04-16,29536.00,4725.76,34261.76,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00355,YPJ990218CLB,YNY921111BSO,2026-02-03,87973.00,14075.68,102048.68,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00170,YOS821111CCO,YNY921111BSO,2026-01-14,78941.00,12630.56,91571.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00326,YOR810804CCB,YNY921111BSO,2026-06-25,87786.00,14045.76,101831.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00208,YOB950804BUB,YNY921111BSO,2026-05-05,22321.00,3571.36,25892.36,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00348,YOZ890804CGB,YNY921111BSO,2026-04-04,70441.00,11270.56,81711.56,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00129,YPN730218CNB,YNY921111BSO,2026-03-15,57496.00,9199.36,66695.36,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00011,YPC920525CHO,YNY921111BSO,2026-05-05,94600.00,15136.00,109736.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00335,YOW861111CEO,YNY921111BSO,2026-03-02,12819.00,2051.04,14870.04,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00097,YOA940525BTO,YNY921111BSO,2026-04-05,30030.00,4804.80,34834.80,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00131,YNZ930218BTB,YNY921111BSO,2026-05-05,41936.00,6709.76,48645.76,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00082,YPB910218CHB,YNY921111BSO,2026-04-25,45607.00,7297.12,52904.12,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00059,YNZ930218BTB,YNY921111BSO,2026-02-05,41936.00,6709.76,48645.76,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00144,YPJ990218CLB,YNY921111BSO,2026-01-30,16706.00,2672.96,19378.96,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00158,YOD970218BVB,YNY921111BSO,2026-01-26,44578.00,7132.48,51710.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00313,YPT790804CQB,YNY921111BSO,2026-05-23,37212.00,5953.92,43165.92,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00112,YPP750804COB,YNY921111BSO,2026-04-05,68901.00,11024.16,79925.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00308,YOI720525BXO,YNY921111BSO,2026-03-22,86789.00,13886.24,100675.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00280,YOU840525CDO,YNY921111BSO,2026-02-08,69646.00,11143.36,80789.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00315,YOI720525BXO,YNY921111BSO,2026-03-17,31030.00,4964.80,35994.80,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00238,YOT830218CDB,YNY921111BSO,2026-01-29,16661.00,2665.76,19326.76,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00089,YOG701111BWO,YNY921111BSO,2026-02-27,18991.00,3038.56,22029.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00063,YOR810804CCB,YNY921111BSO,2026-06-27,14044.00,2247.04,16291.04,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00016,YOZ890804CGB,YNY921111BSO,2026-04-05,86859.00,13897.44,100756.44,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00230,YOU840525CDO,YNY921111BSO,2026-02-07,42796.00,6847.36,49643.36,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00121,YPL710804CMB,YNY921111BSO,2026-02-23,33936.00,5429.76,39365.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00246,YPP750804COB,YNY921111BSO,2026-04-08,13688.00,2190.08,15878.08,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00210,YOZ890804CGB,YNY921111BSO,2026-04-06,71352.00,11416.32,82768.32,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00271,YON770804CAB,YNY921111BSO,2026-05-13,44907.00,7185.12,52092.12,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00349,YOC961111BUO,YNY921111BSO,2026-01-15,55379.00,8860.64,64239.64,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00017,YPB910218CHB,YNY921111BSO,2026-04-23,49467.00,7914.72,57381.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00256,YPV810218CRB,YNY921111BSO,2026-06-09,78478.00,12556.48,91034.48,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00048,YOK741111BYO,YNY921111BSO,2026-04-08,19953.00,3192.48,23145.48,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00201,YPC920525CHO,YNY921111BSO,2026-05-06,76553.00,12248.48,88801.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00298,YPL710804CMB,YNY921111BSO,2026-02-19,60921.00,9747.36,70668.36,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00119,YPR770218CPB,YNY921111BSO,2026-04-30,16757.00,2681.12,19438.12,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00143,YPR770218CPB,YNY921111BSO,2026-05-01,60738.00,9718.08,70456.08,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00303,YPG960525CJO,YNY921111BSO,2026-06-18,44929.00,7188.64,52117.64,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00297,YON770804CAB,YNY921111BSO,2026-05-11,82647.00,13223.52,95870.52,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00214,YPO740525CNO,YNY921111BSO,2026-03-26,85590.00,13694.40,99284.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00035,YPO740525CNO,YNY921111BSO,2026-03-25,73733.00,11797.28,85530.28,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00337,YPH970804CKB,YNY921111BSO,2026-06-28,48595.00,7775.20,56370.20,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00330,YPU801111CQO,YNY921111BSO,2026-05-30,37542.00,6006.72,43548.72,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00164,YNZ930218BTB,YNY921111BSO,2026-04-05,41936.00,6709.76,48645.76,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00237,YPS780525CPO,YNY921111BSO,2026-05-10,43848.00,7015.68,50863.68,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00043,YOJ730804BYB,YNY921111BSO,2026-03-31,43160.00,6905.60,50065.60,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00020,YPA901111CGO,YNY921111BSO,2026-04-13,43024.00,6883.84,49907.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00239,YOG701111BWO,YNY921111BSO,2026-02-23,58308.00,9329.28,67637.28,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00251,YPB910218CHB,YNY921111BSO,2026-04-28,94624.00,15139.84,109763.84,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00027,YPD930804CIB,YNY921111BSO,2026-05-17,23866.00,3818.56,27684.56,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00162,YOI720525BXO,YNY921111BSO,2026-03-16,49625.00,7940.00,57565.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00014,YPM721111CMO,YNY921111BSO,2026-03-04,89861.00,14377.76,104238.76,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00100,YOJ730804BYB,YNY921111BSO,2026-03-27,34107.00,5457.12,39564.12,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00304,YOV850804CEB,YNY921111BSO,2026-02-21,31418.00,5026.88,36444.88,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00282,YOY880525CFO,YNY921111BSO,2026-03-22,33693.00,5390.88,39083.88,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00026,YON770804CAB,YNY921111BSO,2026-05-14,80149.00,12823.84,92972.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00076,YPK700525CLO,YNY921111BSO,2026-02-09,49216.00,7874.56,57090.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00139,YPE941111CIO,YNY921111BSO,2026-05-30,42317.00,6770.72,49087.72,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00221,YOS821111CCO,YNY921111BSO,2026-01-16,36992.00,5918.72,42910.72,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00332,YPT790804CQB,YNY921111BSO,2026-05-19,67385.00,10781.60,78166.60,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00137,YPH970804CKB,YNY921111BSO,2026-01-10,32244.00,5159.04,37403.04,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00325,YOD970218BVB,YNY921111BSO,2026-01-23,79193.00,12670.88,91863.88,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00254,YOW861111CEO,YNY921111BSO,2026-02-26,25898.00,4143.68,30041.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00002,YOP790218CBB,YNY921111BSO,2026-06-03,90567.00,14490.72,105057.72,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00235,YOI720525BXO,YNY921111BSO,2026-03-20,80057.00,12809.12,92866.12,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00286,YOJ730804BYB,YNY921111BSO,2026-03-29,32142.00,5142.72,37284.72,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00056,YOT830218CDB,YNY921111BSO,2026-01-26,72143.00,11542.88,83685.88,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00135,YOT830218CDB,YNY921111BSO,2026-01-30,36700.00,5872.00,42572.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00175,YPW820525CRO,YNY921111BSO,2026-06-24,92591.00,14814.56,107405.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00161,YPN730218CNB,YNY921111BSO,2026-03-16,62883.00,10061.28,72944.28,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00226,YOK741111BYO,YNY921111BSO,2026-04-11,90637.00,14501.92,105138.92,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00217,YPV810218CRB,YNY921111BSO,2026-06-13,35536.00,5685.76,41221.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00092,YOO781111CAO,YNY921111BSO,2026-05-26,46585.00,7453.60,54038.60,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00042,YOA940525BTO,YNY921111BSO,2026-05-05,30030.00,4804.80,34834.80,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00343,YNZ930218BTB,YNY921111BSO,2026-03-05,41936.00,6709.76,48645.76,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00353,YOL750218BZB,YNY921111BSO,2026-04-24,68748.00,10999.68,79747.68,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00062,YOR810804CCB,YNY921111BSO,2026-06-23,46117.00,7378.72,53495.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00296,YOM760525BZO,YNY921111BSO,2026-05-01,32563.00,5210.08,37773.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00336,YPU801111CQO,YNY921111BSO,2026-06-04,45861.00,7337.76,53198.76,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00200,YOC961111BUO,YNY921111BSO,2026-01-14,54930.00,8788.80,63718.80,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00124,YPW820525CRO,YNY921111BSO,2026-06-20,92175.00,14748.00,106923.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00149,YPC920525CHO,YNY921111BSO,2026-05-07,28506.00,4560.96,33066.96,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00358,YOU840525CDO,YNY921111BSO,2026-02-04,87360.00,13977.60,101337.60,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00142,YPS780525CPO,YNY921111BSO,2026-05-13,30263.00,4842.08,35105.08,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00155,YPO740525CNO,YNY921111BSO,2026-03-30,76286.00,12205.76,88491.76,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00225,YOP790218CBB,YNY921111BSO,2026-06-07,22147.00,3543.52,25690.52,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00088,YOA940525BTO,YNY921111BSO,2026-01-05,30030.00,4804.80,34834.80,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00012,YOC961111BUO,YNY921111BSO,2026-01-11,64378.00,10300.48,74678.48,Suministro de insumos de produccion,G03,03,PPD,vigente
