uuid,issuer_rfc,receiver_rfc,issue_date,subtotal,iva,total,concepto_text,uso_cfdi,forma_pago,metodo_pago,status
INV-00052,TYU840901ZVA,TXN810622ZEN,2026-06-07,38351.00,6136.16,44487.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00330,TYF991208ZNN,TXN810622ZEN,2026-06-12,76632.00,12261.12,88893.12,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00196,TZF950622AAN,TXN810622ZEN,2026-04-21,63523.00,10163.68,73686.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00246,TYL750622ZQN,TXN810622ZEN,2026-02-27,89451.00,14312.16,103763.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00277,TZC920901ZZA,TXN810622ZEN,2026-03-13,64398.00,10303.68,74701.68,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00149,TYT830622ZUN,TXN810622ZEN,2026-05-25,89707.00,14353.12,104060.12,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00332,TYE980901ZNA,TXN810622ZEN,2026-06-04,75440.00,12070.40,87510.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00152,TXQ840315ZGA,TXN810622ZEN,2026-04-05,42924.00,6867.84,49791.84,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00156,TYJ731208ZPN,TXN810622ZEN,2026-02-10,15179.00,2428.64,17607.64,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00180,TYJ731208ZPN,TXN810622ZEN,2026-02-08,40732.00,6517.12,47249.12,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00010,TZH971208ABN,TXN810622ZEN,2026-05-08,20922.00,3347.52,24269.52,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00181,TXQ840315ZGA,TXN810622ZEN,2026-01-05,42924.00,6867.84,49791.84,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00324,TZE940315AAA,TXN810622ZEN,2026-04-10,25923.00,4147.68,30070.68,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00208,TZE940315AAA,TXN810622ZEN,2026-04-04,31541.00,5046.56,36587.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00014,TYQ800901ZTA,TXN810622ZEN,2026-04-26,28263.00,4522.08,32785.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00311,TYU840901ZVA,TXN810622ZEN,2026-06-05,21867.00,3498.72,25365.72,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00240,TYR811208ZTN,TXN810622ZEN,2026-05-04,28839.00,4614.24,33453.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00007,TXS860901ZHA,TXN810622ZEN,2026-01-23,70054.00,11208.64,81262.64,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00250,TXZ930622ZKN,TXN810622ZEN,2026-04-11,85587.00,13693.92,99280.92,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00263,TXY920315ZKA,TXN810622ZEN,2026-04-01,18688.00,2990.08,21678.08,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00254,TYB951208ZLN,TXN810622ZEN,2026-05-05,23136.00,3701.76,26837.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00087,TXO820901ZFA,TXN810622ZEN,2026-03-05,44104.00,7056.64,51160.64,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00046,TZA900315ZYA,TXN810622ZEN,2026-02-21,28035.00,4485.60,32520.60,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00221,TZK700901ADA,TXN810622ZEN,2026-06-13,94090.00,15054.40,109144.40,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00120,TYQ800901ZTA,TXN810622ZEN,2026-04-25,47227.00,7556.32,54783.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00147,TYO780315ZSA,TXN810622ZEN,2026-04-02,26587.00,4253.92,30840.92,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00024,TXX911208ZJN,TXN810622ZEN,2026-03-17,17045.00,2727.20,19772.20,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00281,TZA900315ZYA,TXN810622ZEN,2026-02-22,33909.00,5425.44,39334.44,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00233,TYH710622ZON,TXN810622ZEN,2026-01-18,89703.00,14352.48,104055.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00173,TYS820315ZUA,TXN810622ZEN,2026-05-14,68958.00,11033.28,79991.28,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00167,TXQ840315ZGA,TXN810622ZEN,2026-03-05,42924.00,6867.84,49791.84,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00154,TZF950622AAN,TXN810622ZEN,2026-04-18,31836.00,5093.76,36929.76,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00055,TZG960901ABA,TXN810622ZEN,2026-04-28,77628.00,12420.48,90048.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00249,TZL711208ADN,TXN810622ZEN,2026-01-19,22500.00,3600.00,26100.00,Soporte y licencias de tecnologia,G03,03,PPD,cancelado
INV-00313,TXP831208ZFN,TXN810622ZEN,2026-06-05,19921.00,3187.36,23108.36,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00042,TXQ840315ZGA,TXN810622ZEN,2026-02-05,42924.00,6867.84,49791.84,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00078,TXV890622ZIN,TXN810622ZEN,2026-02-24,55274.00,8843.84,64117.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00136,TYE980901ZNA,TXN810622ZEN,2026-06-05,36038.00,5766.08,41804.08,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00347,TZB910622ZYN,TXN810622ZEN,2026-03-05,79366.00,12698.56,92064.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00063,TXZ930622ZKN,TXN810622ZEN,2026-04-09,77854.00,12456.64,90310.64,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00305,TYV851208ZVN,TXN810622ZEN,2026-06-17,46691.00,7470.56,54161.56,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00353,TYA940901ZLA,TXN810622ZEN,2026-04-22,13001.00,2080.16,15081.16,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00255,TXR850622ZGN,TXN810622ZEN,2026-01-11,74275.00,11884.00,86159.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00271,TYA940901ZLA,TXN810622ZEN,2026-04-19,68861.00,11017.76,79878.76,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00134,TYF991208ZNN,TXN810622ZEN,2026-06-18,93074.00,14891.84,107965.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00238,TXS860901ZHA,TXN810622ZEN,2026-01-26,89934.00,14389.44,104323.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00105,TZL711208ADN,TXN810622ZEN,2026-06-24,25327.00,4052.32,29379.32,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00153,TZB910622ZYN,TXN810622ZEN,2026-03-08,81217.00,12994.72,94211.72,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00004,TYG700315ZOA,TXN810622ZEN,2026-06-24,17403.00,2784.48,20187.48,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00340,TYJ731208ZPN,TXN810622ZEN,2026-02-04,92155.00,14744.80,106899.80,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00201,TZJ990622ACN,TXN810622ZEN,2026-06-03,27610.00,4417.60,32027.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00018,TZA900315ZYA,TXN810622ZEN,2026-02-23,27664.00,4426.24,32090.24,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00077,TZG960901ABA,TXN810622ZEN,2026-04-26,91664.00,14666.24,106330.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00157,TYY880901ZXA,TXN810622ZEN,2026-01-28,23700.00,3792.00,27492.00,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00029,TYM760901ZRA,TXN810622ZEN,2026-03-10,59104.00,9456.64,68560.64,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00193,TYU840901ZVA,TXN810622ZEN,2026-06-06,74254.00,11880.64,86134.64,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00145,TYH710622ZON,TXN810622ZEN,2026-01-19,88921.00,14227.36,103148.36,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00191,TYO780315ZSA,TXN810622ZEN,2026-04-03,73949.00,11831.84,85780.84,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00118,TXT871208ZHN,TXN810622ZEN,2026-02-01,82609.00,13217.44,95826.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00326,TXX911208ZJN,TXN810622ZEN,2026-03-19,55558.00,8889.28,64447.28,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00071,TXO820901ZFA,TXN810622ZEN,2026-01-05,44104.00,7056.64,51160.64,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00062,TYE980901ZNA,TXN810622ZEN,2026-06-07,69625.00,11140.00,80765.00,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00169,TXP831208ZFN,TXN810622ZEN,2026-05-05,19921.00,3187.36,23108.36,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00212,TYB951208ZLN,TXN810622ZEN,2026-05-02,70725.00,11316.00,82041.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00299,TZL711208ADN,TXN810622ZEN,2026-06-26,50678.00,8108.48,58786.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00043,TYS820315ZUA,TXN810622ZEN,2026-05-15,31318.00,5010.88,36328.88,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00200,TZA900315ZYA,TXN810622ZEN,2026-02-20,27205.00,4352.80,31557.80,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00262,TYB951208ZLN,TXN810622ZEN,2026-05-03,52853.00,8456.48,61309.48,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00003,TYW860315ZWA,TXN810622ZEN,2026-06-27,84939.00,13590.24,98529.24,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00127,TZI980315ACA,TXN810622ZEN,2026-05-22,12672.00,2027.52,14699.52,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00094,TXV890622ZIN,TXN810622ZEN,2026-02-25,90169.00,14427.04,104596.04,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00129,TYD970622ZMN,TXN810622ZEN,2026-05-23,24975.00,3996.00,28971.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00101,TXN810622ZEN,DTV710622XIN,2026-01-30,38000.00,6080.00,44080.00,Venta a credito de servicios operativos 1,G03,03,PPD,vigente
INV-00307,TYR811208ZTN,TXN810622ZEN,2026-05-06,39955.00,6392.80,46347.80,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00222,TYY880901ZXA,TXN810622ZEN,2026-02-02,85882.00,13741.12,99623.12,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00226,TYZ891208ZXN,TXN810622ZEN,2026-02-13,64837.00,10373.92,75210.92,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00315,TZH971208ABN,TXN810622ZEN,2026-05-07,39694.00,6351.04,46045.04,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00143,TZL711208ADN,TXN810622ZEN,2026-06-22,43570.00,6971.20,50541.20,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00272,TXW900901ZJA,TXN810622ZEN,2026-03-06,87258.00,13961.28,101219.28,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00058,TXU880315ZIA,TXN810622ZEN,2026-02-11,61454.00,9832.64,71286.64,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00216,TXR850622ZGN,TXN810622ZEN,2026-01-15,83698.00,13391.68,97089.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00278,TXT871208ZHN,TXN810622ZEN,2026-01-31,84822.00,13571.52,98393.52,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00041,TYM760901ZRA,TXN810622ZEN,2026-03-12,69198.00,11071.68,80269.68,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00198,TZF950622AAN,TXN810622ZEN,2026-04-17,81289.00,13006.24,94295.24,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00317,TYQ800901ZTA,TXN810622ZEN,2026-04-27,34217.00,5474.72,39691.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00126,TYD970622ZMN,TXN810622ZEN,2026-05-26,92981.00,14876.96,107857.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00345,TZG960901ABA,TXN810622ZEN,2026-04-27,26134.00,4181.44,30315.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00099,TYM760901ZRA,TXN810622ZEN,2026-03-14,35845.00,5735.20,41580.20,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00006,TYN771208ZRN,TXN810622ZEN,2026-03-23,28451.00,4552.16,33003.16,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00328,TYP790622ZSN,TXN810622ZEN,2026-04-16,57519.00,9203.04,66722.04,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00034,TYG700315ZOA,TXN810622ZEN,2026-06-25,77971.00,12475.36,90446.36,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00223,TYP790622ZSN,TXN810622ZEN,2026-04-11,28984.00,4637.44,33621.44,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00218,TZK700901ADA,TXN810622ZEN,2026-06-09,87939.00,14070.24,102009.24,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00227,TYJ731208ZPN,TXN810622ZEN,2026-02-07,73123.00,11699.68,84822.68,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00027,TYY880901ZXA,TXN810622ZEN,2026-01-29,15908.00,2545.28,18453.28,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00103,TXX911208ZJN,TXN810622ZEN,2026-03-21,58325.00,9332.00,67657.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00357,TYR811208ZTN,TXN810622ZEN,2026-05-05,23133.00,3701.28,26834.28,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00237,TXZ930622ZKN,TXN810622ZEN,2026-04-12,80260.00,12841.60,93101.60,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00036,TZJ990622ACN,TXN810622ZEN,2026-05-29,68767.00,11002.72,79769.72,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00168,TXY920315ZKA,TXN810622ZEN,2026-03-31,22534.00,3605.44,26139.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00174,TXY920315ZKA,TXN810622ZEN,2026-03-28,19744.00,3159.04,22903.04,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00354,TYO780315ZSA,TXN810622ZEN,2026-04-06,13808.00,2209.28,16017.28,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00203,TYI720901ZPA,TXN810622ZEN,2026-01-30,92646.00,14823.36,107469.36,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00302,TXY920315ZKA,TXN810622ZEN,2026-03-30,48729.00,7796.64,56525.64,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00319,TXO820901ZFA,TXN810622ZEN,2026-04-05,44104.00,7056.64,51160.64,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00211,TZC920901ZZA,TXN810622ZEN,2026-03-17,43946.00,7031.36,50977.36,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00100,TYC960315ZMA,TXN810622ZEN,2026-05-14,78109.00,12497.44,90606.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00125,TYR811208ZTN,TXN810622ZEN,2026-05-07,93405.00,14944.80,108349.80,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00288,TYF991208ZNN,TXN810622ZEN,2026-06-15,27375.00,4380.00,31755.00,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00182,TZK700901ADA,TXN810622ZEN,2026-06-12,12290.00,1966.40,14256.40,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00186,TYF991208ZNN,TXN810622ZEN,2026-06-16,64335.00,10293.60,74628.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00053,TXU880315ZIA,TXN810622ZEN,2026-02-13,45026.00,7204.16,52230.16,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00178,TXR850622ZGN,TXN810622ZEN,2026-01-16,48867.00,7818.72,56685.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00197,TXX911208ZJN,TXN810622ZEN,2026-03-22,22046.00,3527.36,25573.36,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00142,TYG700315ZOA,TXN810622ZEN,2026-06-23,92324.00,14771.84,107095.84,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00241,TXU880315ZIA,TXN810622ZEN,2026-02-16,35476.00,5676.16,41152.16,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00265,TYO780315ZSA,TXN810622ZEN,2026-03-31,65298.00,10447.68,75745.68,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00296,TZE940315AAA,TXN810622ZEN,2026-04-09,15902.00,2544.32,18446.32,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00171,TYI720901ZPA,TXN810622ZEN,2026-01-24,77795.00,12447.20,90242.20,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00293,TXY920315ZKA,TXN810622ZEN,2026-03-27,85953.00,13752.48,99705.48,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00298,TYT830622ZUN,TXN810622ZEN,2026-05-27,20426.00,3268.16,23694.16,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00236,TXZ930622ZKN,TXN810622ZEN,2026-04-10,92845.00,14855.20,107700.20,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00015,TYW860315ZWA,TXN810622ZEN,2026-01-09,83992.00,13438.72,97430.72,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00225,TYX870622ZWN,TXN810622ZEN,2026-01-19,64931.00,10388.96,75319.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00270,TZK700901ADA,TXN810622ZEN,2026-06-11,71317.00,11410.72,82727.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00155,TYB951208ZLN,TXN810622ZEN,2026-05-01,55626.00,8900.16,64526.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00151,TYU840901ZVA,TXN810622ZEN,2026-06-10,26135.00,4181.60,30316.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00037,TZJ990622ACN,TXN810622ZEN,2026-05-30,55010.00,8801.60,63811.60,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00115,TYX870622ZWN,TXN810622ZEN,2026-01-17,63382.00,10141.12,73523.12,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00287,TZF950622AAN,TXN810622ZEN,2026-04-20,35708.00,5713.28,41421.28,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00202,TYK740315ZQA,TXN810622ZEN,2026-02-18,15892.00,2542.72,18434.72,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00256,TYP790622ZSN,TXN810622ZEN,2026-04-15,73278.00,11724.48,85002.48,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00085,TYV851208ZVN,TXN810622ZEN,2026-06-22,70309.00,11249.44,81558.44,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00133,TZB910622ZYN,TXN810622ZEN,2026-03-06,93672.00,14987.52,108659.52,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00215,TXU880315ZIA,TXN810622ZEN,2026-02-18,46780.00,7484.80,54264.80,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00268,TYF991208ZNN,TXN810622ZEN,2026-06-17,84741.00,13558.56,98299.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00321,TZF950622AAN,TXN810622ZEN,2026-04-15,24426.00,3908.16,28334.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00309,TYA940901ZLA,TXN810622ZEN,2026-04-20,82962.00,13273.92,96235.92,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00289,TYF991208ZNN,TXN810622ZEN,2026-06-13,40488.00,6478.08,46966.08,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00259,TZL711208ADN,TXN810622ZEN,2026-06-25,53881.00,8620.96,62501.96,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00032,TYJ731208ZPN,TXN810622ZEN,2026-02-09,16348.00,2615.68,18963.68,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00026,TXU880315ZIA,TXN810622ZEN,2026-02-14,30390.00,4862.40,35252.40,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00119,TZC920901ZZA,TXN810622ZEN,2026-03-15,19839.00,3174.24,23013.24,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00253,TZH971208ABN,TXN810622ZEN,2026-05-11,20260.00,3241.60,23501.60,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00122,TYO780315ZSA,TXN810622ZEN,2026-04-01,14802.00,2368.32,17170.32,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00306,TYP790622ZSN,TXN810622ZEN,2026-04-12,71248.00,11399.68,82647.68,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00061,TYV851208ZVN,TXN810622ZEN,2026-06-20,38622.00,6179.52,44801.52,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00086,TXW900901ZJA,TXN810622ZEN,2026-03-12,82648.00,13223.68,95871.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00252,TXW900901ZJA,TXN810622ZEN,2026-03-09,45153.00,7224.48,52377.48,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00179,TZC920901ZZA,TXN810622ZEN,2026-03-19,47781.00,7644.96,55425.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00108,TYP790622ZSN,TXN810622ZEN,2026-04-17,40297.00,6447.52,46744.52,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00275,TXR850622ZGN,TXN810622ZEN,2026-01-12,38585.00,6173.60,44758.60,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00082,TYU840901ZVA,TXN810622ZEN,2026-06-08,90628.00,14500.48,105128.48,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00102,TXP831208ZFN,TXN810622ZEN,2026-03-05,19921.00,3187.36,23108.36,Cuota mensual: servicios de consultoria operativa,G03,03,PPD,vigente
INV-00219,TYG700315ZOA,TXN810622ZEN,2026-06-28,51400.00,8224.00,59624.00,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00068,TZL711208ADN,TXN810622ZEN,2026-06-23,27530.00,4404.80,31934.80,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00092,TZE940315AAA,TXN810622ZEN,2026-04-08,79303.00,12688.48,91991.48,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00009,TYE980901ZNA,TXN810622ZEN,2026-06-03,52474.00,8395.84,60869.84,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00057,TYZ891208ZXN,TXN810622ZEN,2026-02-12,71793.00,11486.88,83279.88,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00117,TYX870622ZWN,TXN810622ZEN,2026-01-18,24625.00,3940.00,28565.00,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00244,TYI720901ZPA,TXN810622ZEN,2026-01-29,24158.00,3865.28,28023.28,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00045,TZJ990622ACN,TXN810622ZEN,2026-05-31,20318.00,3250.88,23568.88,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00021,TYX870622ZWN,TXN810622ZEN,2026-01-21,38967.00,6234.72,45201.72,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00234,TYK740315ZQA,TXN810622ZEN,2026-02-15,31483.00,5037.28,36520.28,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00114,TXY920315ZKA,TXN810622ZEN,2026-04-03,24881.00,3980.96,28861.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00291,TYT830622ZUN,TXN810622ZEN,2026-05-28,79528.00,12724.48,92252.48,Servicios de consultoria operativa,G03,03,PPD,vigente
