uuid,issuer_rfc,receiver_rfc,issue_date,subtotal,iva,total,concepto_text,uso_cfdi,forma_pago,metodo_pago,status
INV-00020,YQU760113BZW,YQI940113BTW,2026-04-09,52652.00,8424.32,61076.32,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00151,YRT710420CMJ,YQI940113BTW,2026-02-03,33788.00,5406.08,39194.08,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00034,YRT710420CMJ,YQI940113BTW,2026-01-29,40261.00,6441.76,46702.76,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00206,YQY800113CBW,YQI940113BTW,2026-05-21,13217.00,2114.72,15331.72,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00161,YRW740113CNW,YQI940113BTW,2026-03-03,57236.00,9157.76,66393.76,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00298,YQL971006BVJ,YQI940113BTW,2026-06-05,28813.00,4610.08,33423.08,Cuota mensual: servicios de logistica y entrega,G03,03,PPD,vigente
INV-00171,YSG840727CSW,YQI940113BTW,2026-06-24,72302.00,11568.32,83870.32,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00343,YRW740113CNW,YQI940113BTW,2026-03-05,44024.00,7043.84,51067.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00022,YRI900727CGW,YQI940113BTW,2026-03-23,39530.00,6324.80,45854.80,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00220,YQT751006BZJ,YQI940113BTW,2026-03-27,54503.00,8720.48,63223.48,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00321,YQM980113BVW,YQI940113BTW,2026-01-10,15029.00,2404.64,17433.64,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00046,YRF871006CFJ,YQI940113BTW,2026-02-15,19791.00,3166.56,22957.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00113,YSA780113CPW,YQI940113BTW,2026-04-21,43480.00,6956.80,50436.80,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00081,YRN951006CJJ,YQI940113BTW,2026-05-19,20355.00,3256.80,23611.80,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00225,YRR991006CLJ,YQI940113BTW,2026-01-11,61384.00,9821.44,71205.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00285,YQX791006CBJ,YQI940113BTW,2026-05-10,39703.00,6352.48,46055.48,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00205,YRQ980727CKW,YQI940113BTW,2026-06-18,12083.00,1933.28,14016.28,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00182,YRG880113CFW,YQI940113BTW,2026-02-27,18073.00,2891.68,20964.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00103,YRT710420CMJ,YQI940113BTW,2026-02-02,41310.00,6609.60,47919.60,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00276,YRT710420CMJ,YQI940113BTW,2026-01-28,86259.00,13801.44,100060.44,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00292,YQJ950420BUJ,YQI940113BTW,2026-03-05,26319.00,4211.04,30530.04,Cuota mensual: mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00260,YQQ720113BXW,YQI940113BTW,2026-02-28,34416.00,5506.56,39922.56,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00295,YSC800727CQW,YQI940113BTW,2026-05-12,89589.00,14334.24,103923.24,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00021,YQM980113BVW,YQI940113BTW,2026-01-14,63896.00,10223.36,74119.36,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00214,YRU720727CMW,YQI940113BTW,2026-02-08,55223.00,8835.68,64058.68,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00325,YRI900727CGW,YQI940113BTW,2026-03-20,70256.00,11240.96,81496.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00290,YQO700727BWW,YQI940113BTW,2026-02-06,78634.00,12581.44,91215.44,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00066,YRV731006CNJ,YQI940113BTW,2026-02-25,59888.00,9582.08,69470.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00300,YQZ810420CCJ,YQI940113BTW,2026-06-02,66345.00,10615.20,76960.20,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00293,YSB790420CQJ,YQI940113BTW,2026-05-02,38683.00,6189.28,44872.28,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00231,YQO700727BWW,YQI940113BTW,2026-01-31,53674.00,8587.84,62261.84,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00030,YRE860727CEW,YQI940113BTW,2026-02-06,69795.00,11167.20,80962.20,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00218,YRR991006CLJ,YQI940113BTW,2026-01-09,66087.00,10573.92,76660.92,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00350,YQS740727BYW,YQI940113BTW,2026-03-18,42791.00,6846.56,49637.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00256,YSF830420CSJ,YQI940113BTW,2026-06-14,20993.00,3358.88,24351.88,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00086,YRL930420CIJ,YQI940113BTW,2026-04-23,23473.00,3755.68,27228.68,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00309,YQN990420BWJ,YQI940113BTW,2026-01-21,93999.00,15039.84,109038.84,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00146,YRI900727CGW,YQI940113BTW,2026-03-22,70280.00,11244.80,81524.80,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00090,YRK920113CHW,YQI940113BTW,2026-04-11,73828.00,11812.48,85640.48,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00110,YRM940727CIW,YQI940113BTW,2026-05-07,14900.00,2384.00,17284.00,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00283,YRC840113CDW,YQI940113BTW,2026-01-15,48986.00,7837.76,56823.76,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00132,YRH890420CGJ,YQI940113BTW,2026-03-11,39966.00,6394.56,46360.56,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00345,YRW740113CNW,YQI940113BTW,2026-03-07,75333.00,12053.28,87386.28,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00104,YSD811006CRJ,YQI940113BTW,2026-05-21,57142.00,9142.72,66284.72,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00306,YSC800727CQW,YQI940113BTW,2026-05-07,83181.00,13308.96,96489.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00067,YRY760727COW,YQI940113BTW,2026-03-25,21905.00,3504.80,25409.80,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00304,YQQ720113BXW,YQI940113BTW,2026-02-25,84362.00,13497.92,97859.92,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00178,YRF871006CFJ,YQI940113BTW,2026-02-16,55882.00,8941.12,64823.12,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00102,YQP711006BXJ,YQI940113BTW,2026-02-13,91973.00,14715.68,106688.68,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00223,YRE860727CEW,YQI940113BTW,2026-02-04,59999.00,9599.84,69598.84,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00105,YRA820727CCW,YQI940113BTW,2026-06-16,52445.00,8391.20,60836.20,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00029,YRD850420CEJ,YQI940113BTW,2026-01-27,76513.00,12242.08,88755.08,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00025,YQR730420BYJ,YQI940113BTW,2026-03-07,34538.00,5526.08,40064.08,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00301,YRB831006CDJ,YQI940113BTW,2026-06-28,64833.00,10373.28,75206.28,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00353,YRF871006CFJ,YQI940113BTW,2026-02-18,21029.00,3364.64,24393.64,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00230,YRA820727CCW,YQI940113BTW,2026-06-13,72815.00,11650.40,84465.40,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00097,YSC800727CQW,YQI940113BTW,2026-05-10,41882.00,6701.12,48583.12,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00120,YRQ980727CKW,YQI940113BTW,2026-06-20,91667.00,14666.72,106333.72,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00059,YSE820113CRW,YQI940113BTW,2026-06-03,82999.00,13279.84,96278.84,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00040,YRA820727CCW,YQI940113BTW,2026-06-17,19897.00,3183.52,23080.52,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00026,YSA780113CPW,YQI940113BTW,2026-04-17,69596.00,11135.36,80731.36,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00175,YSG840727CSW,YQI940113BTW,2026-06-26,33559.00,5369.44,38928.44,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00119,YQP711006BXJ,YQI940113BTW,2026-02-14,42727.00,6836.32,49563.32,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00173,YRK920113CHW,YQI940113BTW,2026-04-16,40517.00,6482.72,46999.72,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00352,YQT751006BZJ,YQI940113BTW,2026-03-28,80119.00,12819.04,92938.04,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00152,YQU760113BZW,YQI940113BTW,2026-04-12,58816.00,9410.56,68226.56,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00106,YQY800113CBW,YQI940113BTW,2026-05-27,28331.00,4532.96,32863.96,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00180,YRE860727CEW,YQI940113BTW,2026-02-08,17117.00,2738.72,19855.72,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00080,YSE820113CRW,YQI940113BTW,2026-05-29,37468.00,5994.88,43462.88,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00357,YQM980113BVW,YQI940113BTW,2026-01-09,25678.00,4108.48,29786.48,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00263,YSC800727CQW,YQI940113BTW,2026-05-09,53917.00,8626.72,62543.72,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00050,YRV731006CNJ,YQI940113BTW,2026-02-24,54877.00,8780.32,63657.32,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00308,YRX750420COJ,YQI940113BTW,2026-03-14,72015.00,11522.40,83537.40,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00087,YQS740727BYW,YQI940113BTW,2026-03-19,20805.00,3328.80,24133.80,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00187,YQU760113BZW,YQI940113BTW,2026-04-07,70028.00,11204.48,81232.48,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00084,YQZ810420CCJ,YQI940113BTW,2026-06-03,68919.00,11027.04,79946.04,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00077,YQY800113CBW,YQI940113BTW,2026-05-22,83542.00,13366.72,96908.72,Mantenimiento preventivo de instalaciones,G03,03,PPD,vigente
INV-00184,YSG840727CSW,YQI940113BTW,2026-06-20,28215.00,4514.40,32729.40,Soporte y licencias de tecnologia,G03,03,PPD,vigente
INV-00057,YRB831006CDJ,YQI940113BTW,2026-06-25,12801.00,2048.16,14849.16,Suministro de insumos de produccion,G03,03,PPD,vigente
INV-00056,YSE820113CRW,YQI940113BTW,2026-06-04,63986.00,10237.76,74223.76,Servicios de logistica y entrega,G03,03,PPD,vigente
INV-00043,YRY760727COW,YQI940113BTW,2026-03-30,54688.00,8750.08,63438.08,Servicios de consultoria operativa,G03,03,PPD,vigente
INV-00065,YRR991006CLJ,YQI940113BTW,2026-01-12,92981.00,14876.96,107857.96,Soporte y licencias de tecnologia,G03,03,PPD,vigente
